Gene	TiledRegionStart	TiledRegionStop	GeneStart	GeneStop	Mark	RegionStart	RegionStop
NKX2-5	-75526	49044	0	2900	H3K27me3	12788	14023
NKX2-5	-75526	49044	0	2900	H3K27me3	-435	4596
NKX2-5	-75526	49044	0	2900	H3K27me3	-3863	-2948
NKX2-5	-75526	49044	0	2900	H3K27me3	-9900	-7998
NKX2-5	-75526	49044	0	2900	H3K27me3	-13684	-12634
NKX2-5	-75526	49044	0	2900	H3K27me3	10340	12694
NKX2-5	-75526	49044	0	2900	H3K4me3	-44763	-43067
NONO	-8867	19393	0	18873	H3K4me3	-984	-95
NONO	-8867	19393	0	18873	H3K4me3	-40	1501
NOTCH1	-77446	58421	0	45613	H3K4me3	56394	58134
NOTCH1	-77446	58421	0	45613	H3K4me3	-730	2784
NOTCH3	-16918	106247	0	45959	H3K4me3	74958	75800
NOTCH3	-16918	106247	0	45959	H3K4me3	-5	1718
NPAS3	-97662	930305	0	820397	H3K27me3	-3523	644
NPAS3	-97662	930305	0	820397	H3K4me3	3005	3826
NPAS3	-97662	930305	0	820397	H3K4me3	4283	4462
NPAS3	-97662	930305	0	820397	H3K4me3	913751	914965
NPAS3	-97662	930305	0	820397	H3K4me3	913751	914965
NPPA	-13548	5738	0	1321	-	-	-
NR0B1	-144462	58481	0	4169	-	-	-
ODC1	-70218	18699	0	6629	H3K4me3	-866	-232
ODC1	-70218	18699	0	6629	H3K4me3	256	1663
ODZ4	-2013176	740890	0	697917	H3K4me3	-39760	-37395
ODZ4	-2013176	740890	0	697917	H3K4me3	-273	211
ODZ4	-2013176	740890	0	697917	H3K4me3	605721	606519
OSMR	-266259	73896	0	60693	H3K4me3	-953	1720
OSMR	-266259	73896	0	60693	H3K4me3	-255032	-254080
OSMR	-266259	73896	0	60693	H3K4me3	-256858	-255292
P2RX4	-16125	25631	0	21487	H3K4me3	-811	-5
P2RX4	-16125	25631	0	21487	H3K4me3	76	1206
PARG	-100	120048	0	95579	-	-	-
PAX2	-181120	173725	0	78633	H3K27me3	-167537	-166119
PAX2	-181120	173725	0	78633	H3K27me3	-110410	-108422
PAX2	-181120	173725	0	78633	H3K27me3	-86549	-84375
PAX2	-181120	173725	0	78633	H3K27me3	-60905	-58177
PAX2	-181120	173725	0	78633	H3K27me3	-57991	-57020
PAX2	-181120	173725	0	78633	H3K27me3	-24864	-23074
PAX2	-181120	173725	0	78633	H3K27me3	-11222	-10291
PAX2	-181120	173725	0	78633	H3K27me3	-9860	-6190
PAX2	-181120	173725	0	78633	H3K27me3	-2770	994
PAX2	-181120	173725	0	78633	H3K27me3	2892	4815
PAX2	-181120	173725	0	78633	H3K27me3	30902	31746
PAX2	-181120	173725	0	78633	H3K27me3	44608	45331
PAX2	-181120	173725	0	78633	H3K27me3	-88006	-86620
PAX2	-181120	173725	0	78633	H3K27me3	-38342	-35759
PAX2	-181120	173725	0	78633	H3K27me3	76022	80770
PAX2	-181120	173725	0	78633	H3K4me3	172545	173550
PAX3	-19453	680008	0	94444	H3K4me3	7532	8605
PAX3	-19453	680008	0	94444	H3K4me3	6695	7450
PAX3	-19453	680008	0	94444	H3K4me3	-7450	-6469
PAX7	-77520	162688	0	94887	H3K27me3	3208	6079
PAX7	-77520	162688	0	94887	H3K27me3	-704	635
PAX7	-77520	162688	0	94887	H3K27me3	7010	12149
PBX1	-1021100	583525	0	312894	H3K4me3	-1166	-284
PBX1	-1021100	583525	0	312894	H3K4me3	-163	3969
PCDH7	-108925	711628	0	11355	H3K4me3	-3932	1585
PCDH7	-108925	711628	0	11355	H3K4me3	1653	5700
PCLO	-440761	395206	0	281075	-	-	-
PCNA	-10077	5398	0	3894	H3K4me3	238	1292
PCNA	-10077	5398	0	3894	H3K4me3	-798	157
PCOLCE	-1101	10364	0	6297	H3K4me3	-455	2017
PDGFRB	-9242	60131	0	39618	H3K4me3	-1157	2681
PDK1	-16514	108015	0	29402	H3K4me3	82	1505
PDZK1IP1	-16968	19959	0	5170	-	-	-
PGK1	-26631	19750	0	16575	H3K4me3	16	3482
PHC1	-54364	19338	0	19284	H3K4me3	-2544	-1370
PHC1	-54364	19338	0	19284	H3K4me3	-3930	-2995
PHF17	-57978	45510	0	35662	H3K4me3	-17576	-16345
PHF17	-57978	45510	0	35662	H3K4me3	-15338	-14117
PIPOX	-37159	27804	0	13169	H3K27me3	-4512	-3274
PIPOX	-37159	27804	0	13169	H3K27me3	-22466	-20849
PIWIL2	-9702	67600	0	56614	-	-	-
PKD1	-16062	82760	0	46564	H3K4me3	445	2202
PKD2	-18511	47694	0	46262	H3K4me3	203	474
PKD2	-18511	47694	0	46262	H3K4me3	597	1923
PLA2G1B	-12064	11744	0	8451	H3K27me3	-8145	-5366
PLXDC2	-1277131	562356	0	395793	-	-	-
POU5F1	-31476	6695	0	4738	-	-	-
PPAP2A	-67894	66988	0	66888	H3K4me3	26	1700
PPIC	-46539	27170	0	11666	H3K4me3	-684	2140
PPP1R2	-20915	74039	0	23736	H3K4me3	40485	42269
PPP1R2	-20915	74039	0	23736	H3K4me3	117	2333
PQLC3	-5534	11782	0	11408	H3K4me3	-635	1420
PRDM2	-28879	900222	0	85240	H3K4me3	50920	52604
PRDM2	-28879	900222	0	85240	H3K4me3	55	1293
PRDM2	-28879	900222	0	85240	H3K4me3	-828	-36
PRNP	-347672	40905	0	28470	H3K4me3	-347339	-346657
PRNP	-347672	40905	0	28470	H3K4me3	-39	2053
PROCR	-21957	24001	0	4115	-	-	-
PROK1	-38211	4984	0	4176	-	-	-
PROX1	-590340	248392	0	48905	H3K27me3	180930	181377
PROX1	-590340	248392	0	48905	H3K27me3	177862	179739
PROX1	-590340	248392	0	48905	H3K27me3	-513517	-510997
PROX1	-590340	248392	0	48905	H3K4me3	247431	248176
PRSS23	-115232	107501	0	9801	H3K4me3	-1133	57
PRSS23	-115232	107501	0	9801	H3K4me3	-9746	-8188
PRSS23	-115232	107501	0	9801	H3K4me3	127	2489
PRUNE	-868	30974	0	28402	-	-	-
PSCDBP	-3852	107370	0	30983	-	-	-
PTCH2	-23952	28266	0	18475	H3K27me3	-779	1080
PTCH2	-23952	28266	0	18475	H3K4me3	23333	25185
PTEN	-45279	380167	0	68583	H3K4me3	-1940	-193
PTEN	-45279	380167	0	68583	H3K4me3	-30	504
PTEN	-45279	380167	0	68583	H3K4me3	567	3475
PTOV1	-9598	6859	0	6720	H3K4me3	546	1345
PTPRK	-137788	593575	0	522577	H3K4me3	-897	-183
PTPRK	-137788	593575	0	522577	H3K4me3	-25	2825
PTPRZ1	-519421	196668	0	177414	-	-	-
PYCR2	-5206	30730	0	3779	H3K4me3	-1352	835
RAD51	-8696	24184	0	23253	H3K4me3	-1269	1268
RAG1AP1	-1176	3483	0	2314	H3K4me3	-734	1361
RASGRP2	-2124	27433	0	14633	H3K27me3	5697	7124
RASGRP2	-2124	27433	0	14633	H3K27me3	14419	22414
RBL1	-4031	69297	0	58621	H3K4me3	-817	1018
RBM39	-16407	34447	0	33001	H3K4me3	1	3085
RBM39	-16407	34447	0	33001	H3K4me3	-1607	-65
RBM39	-16407	34447	0	33001	H3K4me3	-16373	-15731
RBPJ	-8457	142708	0	101666	H3K4me3	32588	33333
RBPJ	-8457	142708	0	101666	H3K4me3	33410	35016
RBPJ	-8457	142708	0	101666	H3K4me3	35255	38956
RECK	-20137	82102	0	68920	H3K4me3	-701	-183
RECK	-20137	82102	0	68920	H3K4me3	104	893
RECK	-20137	82102	0	68920	H3K4me3	81454	82032
REST	-56488	26310	0	15043	H3K4me3	-1430	-376
REX2	-132244	61421	0	8288	-	-	-
RGS2	-134518	197334	0	4152	H3K4me3	-3073	-2141
RGS2	-134518	197334	0	4152	H3K4me3	-839	1174
RGS5	-124037	86174	0	38025	-	-	-
RNF138	-17493	71003	0	26882	H3K4me3	-519	294
RNF138	-17493	71003	0	26882	H3K4me3	480	2059
RNF4	-90	84461	0	17040	H3K4me3	32370	33323
RNF4	-90	84461	0	17040	H3K4me3	34004	35617
RPL11	-90451	31722	0	3423	H3K4me3	30992	31487
RPL11	-90451	31722	0	3423	H3K4me3	756	3014
RPL11	-90451	31722	0	3423	H3K4me3	175	701
RPL11	-90451	31722	0	3423	H3K4me3	-81987	-80629
RPL11	-90451	31722	0	3423	H3K4me3	-82841	-82045
RPL11	-90451	31722	0	3423	H3K4me3	-90306	-89397
RPL11	-90451	31722	0	3423	H3K4me3	-81987	-80629
RPL11	-90451	31722	0	3423	H3K4me3	-82841	-82045
RPL11	-90451	31722	0	3423	H3K4me3	-90306	-89397
RPL13	-4661	14958	0	2824	H3K4me3	-762	472
RPL13	-4661	14958	0	2824	H3K4me3	526	814
RPL13	-4661	14958	0	2824	H3K4me3	893	1968
RPL32	-1986	3874	0	3229	H3K4me3	1400	2349
RPL32	-1986	3874	0	3229	H3K4me3	169	1320
RPS18	-171	4162	0	3642	-	-	-
RPS27A	-144907	2785	0	2198	H3K4me3	-1328	1621
RPS27A	-144907	2785	0	2198	H3K4me3	-144732	-143853
RUVBL1	-18884	38184	0	32143	H3K4me3	-18830	-18492
RUVBL1	-18884	38184	0	32143	H3K4me3	-577	125
RUVBL1	-18884	38184	0	32143	H3K4me3	198	1560
SALL2	-20433	23546	0	17489	H3K4me3	12008	13276
SALL4	-158170	25401	0	18869	H3K27me3	-337	2786
SCOTIN	-6402	19305	0	19139	H3K4me3	-734	1054
SELPLG	-12006	30075	0	11881	-	-	-
SERTAD1	-9589	12371	0	3361	H3K4me3	-1127	323
SERTAD1	-9589	12371	0	3361	H3K4me3	375	1851
SERTAD1	-9589	12371	0	3361	H3K4me3	3879	4556
SET	-13164	16723	0	9752	H3K4me3	-13129	-12227
SET	-13164	16723	0	9752	H3K4me3	3624	4280
SET	-13164	16723	0	9752	H3K4me3	4608	4875
SET	-13164	16723	0	9752	H3K4me3	5059	6956
SET	-13164	16723	0	9752	H3K4me3	-966	2541
SET	-13164	16723	0	9752	H3K4me3	15163	16562
SGK	-149845	71611	0	5196	H3K4me3	-1873	1724
SLC2A3	-49011	28964	0	14693	H3K4me3	-285	1004
SMARCAD1	-311424	76697	0	73382	H3K4me3	-598	140
SMARCAD1	-311424	76697	0	73382	H3K4me3	345	1389
SOCS2	-63985	92724	0	4779	H3K4me3	21072	22181
SOCS2	-63985	92724	0	4779	H3K4me3	-27	3176
SOCS2	-63985	92724	0	4779	H3K4me3	-1269	-82
SOCS3	-17695	95681	0	3083	H3K4me3	4614	5529
SOCS3	-17695	95681	0	3083	H3K4me3	-228	2784
SOCS3	-17695	95681	0	3083	H3K4me3	-975	-294
SOX2	-47757	49483	0	2456	H3K27me3	-1237	1437
SPG20	-28138	25199	0	23817	H3K4me3	-454	2721
SPP1	-97650	23348	0	4837	H3K4me3	-1196	-812
SPP1	-97650	23348	0	4837	H3K4me3	-729	1317
SPP1	-97650	23348	0	4837	H3K4me3	22718	23284
SPP1	-97650	23348	0	4837	H3K4me3	22718	23284
SPRY1	-60885	74214	0	4621	H3K4me3	-543	571
SPRY1	-60885	74214	0	4621	H3K4me3	947	2604
SPRY1	-60885	74214	0	4621	H3K4me3	14023	14757
STAM	-18077	100412	0	74226	H3K4me3	-1370	2677
STAT3	-17225	54342	0	52701	H3K4me3	-784	2914
STRN3	-51833	86113	0	82254	H3K4me3	241	2707
STRN3	-51833	86113	0	82254	H3K4me3	-1353	-246
STXBP1	-29099	62721	0	59164	H3K4me3	-124	1576
T	-11695	367322	0	8073	H3K27me3	-3790	-2748
T	-11695	367322	0	8073	H3K27me3	-2672	2307
TAGLN	-1977	29021	0	6270	-	-	-
TAL1	-16628	29196	0	12228	H3K27me3	-3377	-1253
TAL1	-16628	29196	0	12228	H3K27me3	2866	6406
TBN	-2764	32143	0	14237	H3K4me3	-6	1345
TBN	-2764	32143	0	14237	H3K4me3	-6	1345
TBX3	-2270	133070	0	13932	H3K27me3	125725	127980
TBX3	-2270	133070	0	13932	H3K4me3	-1201	4548
TCEA3	-3071	38089	0	26918	H3K4me3	36562	37430
TCEA3	-3071	38089	0	26918	H3K4me3	37539	37969
TCF3	-52158	172208	0	162576	H3K4me3	171115	172083
TCF3	-52158	172208	0	162576	H3K4me3	42	1448
TCF3	-52158	172208	0	162576	H3K4me3	-965	-339
TCF4	-124772	581038	0	339823	H3K4me3	-1059	1687
TCF4	-124772	581038	0	339823	H3K4me3	1927	3063
TCF4	-124772	581038	0	339823	H3K4me3	3122	4806
TCF4	-124772	581038	0	339823	H3K4me3	70557	72436
TCF4	-124772	581038	0	339823	H3K4me3	155738	158089
TCF4	-124772	581038	0	339823	H3K4me3	246939	253304
TCFAP2C	-39876	86206	0	8995	H3K27me3	-4061	-3490
TCFAP2C	-39876	86206	0	8995	H3K27me3	-3031	666
TCFAP2C	-39876	86206	0	8995	H3K27me3	-32619	-27128
TCFAP2C	-39876	86206	0	8995	H3K27me3	747	2601
TCFCP2L1	-18483	206116	0	57223	H3K27me3	-681	1029
TCL1	-107161	15718	0	5956	-	-	-
TDGF1	-5387	29303	0	6550	-	-	-
TEAD2	-3903	17879	0	17866	H3K4me3	-386	1492
TEK	-46071	167993	0	135639	-	-	-
TERF1	-89291	48204	0	37771	H3K4me3	-594	1236
TFRC	-101807	35840	0	23769	H3K27me3	-19750	-18524
TFRC	-101807	35840	0	23769	H3K4me3	-876	1847
TGTP	-45412	24272	0	6918	-	-	-
TICAM1	-2259	15628	0	7241	H3K4me3	7406	7838
TICAM1	-2259	15628	0	7241	H3K4me3	6646	7346
TICAM1	-2259	15628	0	7241	H3K4me3	-170	1025
TICAM1	-2259	15628	0	7241	H3K4me3	-1304	-226
TIE1	-37426	32378	0	18658	H3K27me3	19907	21368
TIE1	-37426	32378	0	18658	H3K27me3	12333	16460
TIE1	-37426	32378	0	18658	H3K27me3	8805	11560
TIMP3	-252084	239441	0	49093	H3K4me3	58	3944
TNC	-1103448	159442	0	60941	H3K4me3	-27135	-23222
TNFRSF1B	-22106	51875	0	34502	H3K4me3	-592	1636
TNNC1	-1486	9561	0	3399	H3K4me3	1217	4389
TOB1	-55678	26144	0	4041	H3K4me3	-1145	-415
TOB1	-55678	26144	0	4041	H3K4me3	318	2863
TPM1	-168923	73729	0	26620	H3K4me3	5343	7883
TPM1	-168923	73729	0	26620	H3K4me3	4354	5252
TPM1	-168923	73729	0	26620	H3K4me3	-1048	-239
TPM1	-168923	73729	0	26620	H3K4me3	-157	4223
TPM2	-8130	9663	0	8676	H3K4me3	-171	3720
TPM2	-8130	9663	0	8676	H3K4me3	-2881	-227
TRAFD1	-12411	16996	0	13841	H3K4me3	199	1761
TRAFD1	-12411	16996	0	13841	H3K4me3	-919	-51
TRAP1A	-95351	13808	0	4482	-	-	-
TRIM13	-42908	7663	0	6149	H3K4me3	-118	1116
TRIP6	-318	7074	0	4342	-	-	-
TRP53	-5797	19769	0	11890	H3K4me3	-2007	2275
TRP63	-379598	154533	0	90138	H3K4me3	-117663	-115717
TSC22D1	-163491	116991	0	91940	H3K4me3	-2016	-1473
TSC22D1	-163491	116991	0	91940	H3K4me3	-1399	-520
TSC22D1	-163491	116991	0	91940	H3K4me3	-383	1056
TSC22D1	-163491	116991	0	91940	H3K4me3	62755	64973
TSC22D1	-163491	116991	0	91940	H3K4me3	87613	88566
TSC22D1	-163491	116991	0	91940	H3K4me3	-42279	-40129
TSC22D1	-163491	116991	0	91940	H3K4me3	88679	91438
TSC22D3	-77506	124383	0	60994	H3K4me3	56644	59716
TSC22D3	-77506	124383	0	60994	H3K4me3	-64541	-63659
TSC22D3	-77506	124383	0	60994	H3K4me3	-65579	-64643
TTPA	-85862	33624	0	22357	-	-	-
UBE1L	-3299	8659	0	8489	-	-	-
UBXD1	-4668	6963	0	6736	H3K4me3	-785	1109
ULK1	-18989	29466	0	25592	H3K4me3	364	2134
ULK1	-18989	29466	0	25592	H3K4me3	3	242
UNG	-2259	35083	0	8886	H3K4me3	399	1605
USP2	-18442	34821	0	28606	H3K4me3	80	732
USP2	-18442	34821	0	28606	H3K4me3	17866	18629
USP9X	-132961	131039	0	101830	H3K4me3	-29688	-28225
USP9X	-132961	131039	0	101830	H3K4me3	88	939
USP9X	-132961	131039	0	101830	H3K4me3	1268	2654
USP9X	-132961	131039	0	101830	H3K4me3	-1372	-87
UTRN	-76481	1251252	0	479547	H3K4me3	-8246	-4829
UTRN	-76481	1251252	0	479547	H3K4me3	-60971	-59898
UTRN	-76481	1251252	0	479547	H3K4me3	-62247	-61078
VCAM1	-119968	100816	0	19668	H3K4me3	15563	16283
VCAM1	-119968	100816	0	19668	H3K4me3	14535	15510
VCAM1	-119968	100816	0	19668	H3K4me3	-197	1854
VWF	-58208	157740	0	133714	H3K4me3	19330	20888
WBP5	-19554	25263	0	2059	H3K4me3	-721	1352
WBP5	-19554	25263	0	2059	H3K4me3	-721	1352
WBP7	-955	20764	0	19871	H3K4me3	115	2059
WDR45	-149	6322	0	5952	-	-	-
WNT3A	-16179	62565	0	42715	H3K27me3	48670	51800
WNT3A	-16179	62565	0	42715	H3K27me3	34074	35002
WNT3A	-16179	62565	0	42715	H3K27me3	24740	27331
WNT3A	-16179	62565	0	42715	H3K27me3	8012	11001
WNT3A	-16179	62565	0	42715	H3K27me3	-1458	2468
WNT3A	-16179	62565	0	42715	H3K27me3	39063	42607
WNT3A	-16179	62565	0	42715	H3K27me3	4996	7937
WNT3A	-16179	62565	0	42715	H3K4me3	61256	62407
WNT4	-228940	42068	0	19144	H3K27me3	-221157	-220673
WNT4	-228940	42068	0	19144	H3K27me3	-136627	-135765
WNT4	-228940	42068	0	19144	H3K27me3	-194	1265
WNT5A	-110712	399470	0	19961	H3K4me3	-551	311
WNT8B	-85920	23484	0	19044	H3K27me3	17708	19053
WNT8B	-85920	23484	0	19044	H3K27me3	19149	21299
WNT8B	-85920	23484	0	19044	H3K27me3	22211	22953
XRCC5	-4525	119592	0	87428	H3K4me3	-795	1197
YY1	-91024	32567	0	23321	H3K4me3	-35837	-35246
YY1	-91024	32567	0	23321	H3K4me3	-1998	-615
YY1	-91024	32567	0	23321	H3K4me3	79	930
YY1	-91024	32567	0	23321	H3K4me3	1171	2196
ZBTB20	-1169657	138693	0	108762	H3K4me3	-635895	-634767
ZBTB20	-1169657	138693	0	108762	H3K4me3	-147513	-145105
ZBTB20	-1169657	138693	0	108762	H3K4me3	-7658	-5831
ZBTB20	-1169657	138693	0	108762	H3K4me3	-4898	-2778
ZBTB20	-1169657	138693	0	108762	H3K4me3	-2367	-1199
ZBTB20	-1169657	138693	0	108762	H3K4me3	-634122	-633117
ZFP386	-37770	30329	0	13130	H3K4me3	-44	1692
ZFP42	-212904	113076	0	11889	-	-	-
ZFP704	-81813	324752	0	183062	H3K27me3	-20374	-17496
ZFP704	-81813	324752	0	183062	H3K4me3	988	1678
ZFP704	-81813	324752	0	183062	H3K4me3	572	785
ZFX	-65302	98781	0	48776	H3K4me3	62005	62863
ZFX	-65302	98781	0	48776	H3K4me3	943	2870
ZFX	-65302	98781	0	48776	H3K4me3	-659	173
ZFX	-65302	98781	0	48776	H3K4me3	-55659	-53303
ZRANB1	-64511	37389	0	34329	H3K4me3	-19413	-18590
ZRANB1	-64511	37389	0	34329	H3K4me3	-18000	-16528
