Gene	TiledRegionStart	TiledRegionStop	GeneStart	GeneStop	Mark	RegionStart	RegionStop
PIWIL2	-9702	67600	0	56614	-	-	-
PKD1	-16062	82760	0	46564	H3K4me3	141	1392
PKD2	-18511	47694	0	46262	H3K4me3	-225	1256
PKD2	-18511	47694	0	46262	H3K4me3	-225	1256
PLA2G1B	-12064	11744	0	8451	H3K27me3	-8228	-7697
PLXDC2	-1277131	562356	0	395793	-	-	-
POU5F1	-31476	6695	0	4738	-	-	-
PPAP2A	-67894	66988	0	66888	H3K4me3	44	1462
PPIC	-46539	27170	0	11666	H3K27me3	-45446	-42719
PPIC	-46539	27170	0	11666	H3K27me3	-31147	-30014
PPIC	-46539	27170	0	11666	H3K4me3	-492	1053
PPP1R2	-20915	74039	0	23736	H3K4me3	-13	1437
PQLC3	-5534	11782	0	11408	H3K4me3	-659	1046
PRDM2	-28879	900222	0	85240	H3K4me3	50514	51942
PRDM2	-28879	900222	0	85240	H3K4me3	-204	1033
PRNP	-347672	40905	0	28470	H3K4me3	-45	1304
PROCR	-21957	24001	0	4115	H3K4me3	-542	-139
PROCR	-21957	24001	0	4115	H3K4me3	-83	280
PROK1	-38211	4984	0	4176	-	-	-
PROX1	-590340	248392	0	48905	H3K27me3	193956	196206
PROX1	-590340	248392	0	48905	H3K27me3	178228	179915
PRSS23	-115232	107501	0	9801	H3K4me3	-621	911
PRUNE	-868	30974	0	28402	H3K4me3	264	1147
PSCDBP	-3852	107370	0	30983	-	-	-
PTCH2	-23952	28266	0	18475	H3K4me3	23584	24168
PTCH2	-23952	28266	0	18475	H3K4me3	24323	25173
PTEN	-45279	380167	0	68583	H3K4me3	-2010	-229
PTEN	-45279	380167	0	68583	H3K4me3	-81	2644
PTOV1	-9598	6859	0	6720	H3K4me3	106	1677
PTPRK	-137788	593575	0	522577	H3K4me3	-789	2147
PTPRZ1	-519421	196668	0	177414	-	-	-
PYCR2	-5206	30730	0	3779	H3K4me3	-63	1207
RAD51	-8696	24184	0	23253	H3K4me3	-1167	1276
RAG1AP1	-1176	3483	0	2314	H3K4me3	-287	432
RASGRP2	-2124	27433	0	14633	H3K27me3	11188	13815
RASGRP2	-2124	27433	0	14633	H3K27me3	14444	21186
RASGRP2	-2124	27433	0	14633	H3K27me3	-1990	9657
RBL1	-4031	69297	0	58621	H3K4me3	-713	1025
RBM39	-16407	34447	0	33001	H3K4me3	-134	2080
RBM39	-16407	34447	0	33001	H3K4me3	-897	-259
RBPJ	-8457	142708	0	101666	H3K4me3	32699	37764
RECK	-20137	82102	0	68920	H3K4me3	-328	579
REST	-56488	26310	0	15043	H3K4me3	-2559	-444
REX2	-132244	61421	0	8288	-	-	-
RGS2	-134518	197334	0	4152	-	-	-
RGS5	-124037	86174	0	38025	-	-	-
RNF138	-17493	71003	0	26882	H3K4me3	-441	365
RNF138	-17493	71003	0	26882	H3K4me3	538	1793
RNF4	-90	84461	0	17040	H3K4me3	32959	33334
RNF4	-90	84461	0	17040	H3K4me3	33425	35080
RPL11	-90451	31722	0	3423	H3K4me3	761	1912
RPL11	-90451	31722	0	3423	H3K4me3	106	701
RPL13	-4661	14958	0	2824	H3K4me3	-679	-74
RPL13	-4661	14958	0	2824	H3K4me3	153	472
RPL13	-4661	14958	0	2824	H3K4me3	527	814
RPL13	-4661	14958	0	2824	H3K4me3	893	2349
RPL32	-1986	3874	0	3229	H3K4me3	1682	2347
RPL32	-1986	3874	0	3229	H3K4me3	1397	1621
RPL32	-1986	3874	0	3229	H3K4me3	-30	1314
RPS18	-171	4162	0	3642	H3K4me3	1845	2196
RPS18	-171	4162	0	3642	H3K4me3	-41	1531
RPS27A	-144907	2785	0	2198	H3K4me3	-1069	1662
RPS27A	-144907	2785	0	2198	H3K4me3	-144753	-144198
RUVBL1	-18884	38184	0	32143	H3K4me3	198	1045
SALL2	-20433	23546	0	17489	H3K4me3	12281	13131
SALL4	-158170	25401	0	18869	H3K27me3	-43387	-42053
SALL4	-158170	25401	0	18869	H3K27me3	-1764	2234
SCOTIN	-6402	19305	0	19139	H3K4me3	-569	662
SELPLG	-12006	30075	0	11881	-	-	-
SERTAD1	-9589	12371	0	3361	H3K4me3	-696	-235
SERTAD1	-9589	12371	0	3361	H3K4me3	-115	1660
SET	-13164	16723	0	9752	H3K4me3	-13111	-12474
SET	-13164	16723	0	9752	H3K4me3	3659	4200
SET	-13164	16723	0	9752	H3K4me3	4383	6815
SET	-13164	16723	0	9752	H3K4me3	-483	1995
SET	-13164	16723	0	9752	H3K4me3	15303	16075
SGK	-149845	71611	0	5196	H3K4me3	-1491	4571
SLC2A3	-49011	28964	0	14693	-	-	-
SMARCAD1	-311424	76697	0	73382	H3K4me3	-639	1721
SOCS2	-63985	92724	0	4779	H3K4me3	1918	2978
SOCS2	-63985	92724	0	4779	H3K4me3	-492	1722
SOCS3	-17695	95681	0	3083	H3K4me3	27667	28507
SOCS3	-17695	95681	0	3083	H3K4me3	-590	1678
SOX2	-47757	49483	0	2456	H3K27me3	-1841	357
SOX2	-47757	49483	0	2456	H3K27me3	432	1593
SOX2	-47757	49483	0	2456	H3K27me3	11391	12615
SOX2	-47757	49483	0	2456	H3K27me3	22574	23301
SPG20	-28138	25199	0	23817	H3K4me3	-209	1681
SPG20	-28138	25199	0	23817	H3K4me3	1858	2356
SPP1	-97650	23348	0	4837	H3K4me3	-1177	-793
SPP1	-97650	23348	0	4837	H3K4me3	-723	934
SPRY1	-60885	74214	0	4621	-	-	-
STAM	-18077	100412	0	74226	H3K4me3	-1151	-597
STAM	-18077	100412	0	74226	H3K4me3	-538	1329
STAT3	-17225	54342	0	52701	H3K4me3	7342	7995
STAT3	-17225	54342	0	52701	H3K4me3	-132	813
STRN3	-51833	86113	0	82254	H3K4me3	-1086	1952
STXBP1	-29099	62721	0	59164	H3K4me3	-367	1610
T	-11695	367322	0	8073	H3K27me3	-3894	-2739
T	-11695	367322	0	8073	H3K27me3	-2638	2257
TAGLN	-1977	29021	0	6270	-	-	-
TAL1	-16628	29196	0	12228	H3K27me3	-3529	-1248
TAL1	-16628	29196	0	12228	H3K27me3	2747	7315
TBN	-2764	32143	0	14237	H3K4me3	-23	1036
TBN	-2764	32143	0	14237	H3K4me3	-23	1036
TBX3	-2270	133070	0	13932	H3K27me3	78560	79405
TBX3	-2270	133070	0	13932	H3K27me3	79661	81716
TBX3	-2270	133070	0	13932	H3K27me3	125696	127448
TBX3	-2270	133070	0	13932	H3K27me3	23141	23945
TBX3	-2270	133070	0	13932	H3K4me3	-802	-215
TBX3	-2270	133070	0	13932	H3K4me3	248	3378
TCEA3	-3071	38089	0	26918	H3K4me3	36985	37466
TCF3	-52158	172208	0	162576	H3K4me3	-843	1024
TCF4	-124772	581038	0	339823	H3K4me3	-702	-48
TCF4	-124772	581038	0	339823	H3K4me3	29	1188
TCF4	-124772	581038	0	339823	H3K4me3	1265	2900
TCF4	-124772	581038	0	339823	H3K4me3	247640	250778
TCF4	-124772	581038	0	339823	H3K4me3	251119	251519
TCFAP2C	-39876	86206	0	8995	H3K27me3	-1007	666
TCFAP2C	-39876	86206	0	8995	H3K27me3	-32108	-27911
TCFCP2L1	-18483	206116	0	57223	-	-	-
TCL1	-107161	15718	0	5956	-	-	-
TDGF1	-5387	29303	0	6550	H3K27me3	17605	18836
TEAD2	-3903	17879	0	17866	H3K4me3	34	972
TEK	-46071	167993	0	135639	-	-	-
TERF1	-89291	48204	0	37771	H3K4me3	-129	1041
TFRC	-101807	35840	0	23769	H3K4me3	-121	1195
TGTP	-45412	24272	0	6918	-	-	-
TICAM1	-2259	15628	0	7241	H3K4me3	-206	656
TIE1	-37426	32378	0	18658	H3K27me3	13305	16578
TIE1	-37426	32378	0	18658	H3K27me3	8632	13233
TIE1	-37426	32378	0	18658	H3K27me3	1747	4725
TIE1	-37426	32378	0	18658	H3K27me3	16667	17651
TIMP3	-252084	239441	0	49093	H3K27me3	197022	199243
TIMP3	-252084	239441	0	49093	H3K4me3	22	2748
TNC	-1103448	159442	0	60941	H3K4me3	-26549	-24398
TNFRSF1B	-22106	51875	0	34502	H3K4me3	-66	1302
TNNC1	-1486	9561	0	3399	-	-	-
TOB1	-55678	26144	0	4041	H3K4me3	-1723	-1233
TOB1	-55678	26144	0	4041	H3K4me3	-1180	-386
TOB1	-55678	26144	0	4041	H3K4me3	-109	1516
TPM1	-168923	73729	0	26620	H3K4me3	5124	7274
TPM1	-168923	73729	0	26620	H3K4me3	2980	3457
TPM1	-168923	73729	0	26620	H3K4me3	-876	2898
TPM2	-8130	9663	0	8676	H3K4me3	-242	1434
TRAFD1	-12411	16996	0	13841	H3K4me3	-335	794
TRAP1A	-95351	13808	0	4482	H3K27me3	-24097	-23584
TRIM13	-42908	7663	0	6149	H3K4me3	-42784	-42374
TRIM13	-42908	7663	0	6149	H3K4me3	-254	330
TRIP6	-318	7074	0	4342	H3K4me3	71	1137
TRP53	-5797	19769	0	11890	H3K4me3	-2042	-684
TRP53	-5797	19769	0	11890	H3K4me3	-230	2328
TRP63	-379598	154533	0	90138	-	-	-
TSC22D1	-163491	116991	0	91940	H3K4me3	-1786	698
TSC22D1	-163491	116991	0	91940	H3K4me3	62983	64056
TSC22D1	-163491	116991	0	91940	H3K4me3	64224	65012
TSC22D1	-163491	116991	0	91940	H3K4me3	-41545	-40032
TSC22D1	-163491	116991	0	91940	H3K4me3	88155	91424
TSC22D3	-77506	124383	0	60994	H3K4me3	57125	58716
TSC22D3	-77506	124383	0	60994	H3K4me3	-65325	-64424
TTPA	-85862	33624	0	22357	-	-	-
UBE1L	-3299	8659	0	8489	-	-	-
UBXD1	-4668	6963	0	6736	H3K4me3	-115	349
ULK1	-18989	29466	0	25592	H3K4me3	-26	1839
UNG	-2259	35083	0	8886	H3K4me3	735	1922
USP2	-18442	34821	0	28606	-	-	-
USP9X	-132961	131039	0	101830	H3K4me3	-29323	-28873
USP9X	-132961	131039	0	101830	H3K4me3	-1276	-647
USP9X	-132961	131039	0	101830	H3K4me3	11	1980
UTRN	-76481	1251252	0	479547	H3K4me3	-5191	-4756
UTRN	-76481	1251252	0	479547	H3K4me3	-8106	-5243
UTRN	-76481	1251252	0	479547	H3K4me3	-61769	-60279
VCAM1	-119968	100816	0	19668	H3K4me3	15713	16234
VCAM1	-119968	100816	0	19668	H3K4me3	14995	15408
VCAM1	-119968	100816	0	19668	H3K4me3	1290	1872
VCAM1	-119968	100816	0	19668	H3K4me3	566	1218
VCAM1	-119968	100816	0	19668	H3K4me3	-143	498
VWF	-58208	157740	0	133714	H3K27me3	101604	102928
VWF	-58208	157740	0	133714	H3K27me3	103005	104524
VWF	-58208	157740	0	133714	H3K27me3	95279	98853
WBP5	-19554	25263	0	2059	H3K4me3	39	898
WBP7	-955	20764	0	19871	H3K4me3	33	1618
WDR45	-149	6322	0	5952	-	-	-
WNT3A	-16179	62565	0	42715	H3K27me3	45257	52132
WNT3A	-16179	62565	0	42715	H3K27me3	33472	34830
WNT3A	-16179	62565	0	42715	H3K27me3	24775	31170
WNT3A	-16179	62565	0	42715	H3K27me3	-112	4346
WNT3A	-16179	62565	0	42715	H3K27me3	-924	-187
WNT3A	-16179	62565	0	42715	H3K27me3	-3209	-1018
WNT3A	-16179	62565	0	42715	H3K27me3	39731	42596
WNT3A	-16179	62565	0	42715	H3K27me3	4990	7177
WNT3A	-16179	62565	0	42715	H3K4me3	61417	62471
WNT4	-228940	42068	0	19144	H3K27me3	-221935	-220567
WNT4	-228940	42068	0	19144	H3K27me3	-215088	-211358
WNT5A	-110712	399470	0	19961	-	-	-
WNT8B	-85920	23484	0	19044	H3K27me3	7549	8054
WNT8B	-85920	23484	0	19044	H3K27me3	16448	23042
WNT8B	-85920	23484	0	19044	H3K4me3	-85477	-84718
XRCC5	-4525	119592	0	87428	H3K4me3	-477	1088
YY1	-91024	32567	0	23321	H3K4me3	-1811	-454
YY1	-91024	32567	0	23321	H3K4me3	-367	2376
ZBTB20	-1169657	138693	0	108762	H3K4me3	-635730	-635187
ZBTB20	-1169657	138693	0	108762	H3K4me3	-634405	-633530
ZBTB20	-1169657	138693	0	108762	H3K4me3	-147197	-145989
ZBTB20	-1169657	138693	0	108762	H3K4me3	-4208	-3547
ZFP386	-37770	30329	0	13130	H3K4me3	-4	1601
ZFP42	-212904	113076	0	11889	-	-	-
ZFP704	-81813	324752	0	183062	H3K27me3	-20845	-17928
ZFP704	-81813	324752	0	183062	H3K4me3	-197	1519
ZFX	-65302	98781	0	48776	H3K4me3	-507	2405
ZFX	-65302	98781	0	48776	H3K4me3	-55097	-54524
ZFX	-65302	98781	0	48776	H3K4me3	-54454	-53799
ZRANB1	-64511	37389	0	34329	H3K4me3	-19413	-18546
ZRANB1	-64511	37389	0	34329	H3K4me3	-18472	-16960
