Gene	TiledRegionStart	TiledRegionStop	GeneStart	GeneStop	Mark	RegionStart	RegionStop	PairID
KIT	-186728	178531	0	81698	H3K27me3	9603	10662	1
KIT	-186728	178531	0	81698	H3K9me2	9703	10412	1
KITL	-256166	127595	0	84588	H3K27me3	-193655	-192896	1
KITL	-256166	127595	0	84588	H3K9me2	-193555	-192926	1
KLF2	-13720	21966	0	2316	H3K27me3	10881	11680	1
KLF2	-13720	21966	0	2316	H3K9me2	10881	11680	1
KLF4	-1207539	141254	0	5201	H3K9me2	-131886	-131107	1
KLF4	-1207539	141254	0	5201	H3K27me3	-131776	-131117	1
KLF4	-1207539	141254	0	5201	H3K9me2	-127376	-126547	2
KLF4	-1207539	141254	0	5201	H3K27me3	-126876	-126267	2
KLF4	-1207539	141254	0	5201	H3K27me3	724	2883	3
KLF4	-1207539	141254	0	5201	H3K9me2	1014	2833	3
KLF4	-1207539	141254	0	5201	H3K27me3	46124	47123	4
KLF4	-1207539	141254	0	5201	H3K9me2	46224	47123	4
KLF4	-1207539	141254	0	5201	H3K27me3	48624	49283	5
KLF4	-1207539	141254	0	5201	H3K9me2	48624	49383	5
LEFTY1	-26951	7479	0	3362	H3K9me2	6385	7394	1
LEFTY1	-26951	7479	0	3362	H3K27me3	6635	7394	1
LEPREL2	-757	17412	0	16592	H3K27me3	10842	11501	1
LEPREL2	-757	17412	0	16592	H3K9me2	10842	11601	1
LEPREL2	-757	17412	0	16592	H3K27me3	16542	17411	2
LEPREL2	-757	17412	0	16592	H3K9me2	16592	17411	2
MAGED1	-66031	124987	0	6600	H3K9me2	-1303	3806	1
MAGED1	-66031	124987	0	6600	H3K27me3	-1253	2456	1
MAGED1	-66031	124987	0	6600	H3K27me3	50547	51296	2
MAGED1	-66031	124987	0	6600	H3K9me2	50557	51296	2
MEF2C	-1707038	387619	0	159754	H3K9me2	227113	228022	1
MEF2C	-1707038	387619	0	159754	H3K27me3	227163	228022	1
MKI67	-992351	30123	0	26633	H3K27me3	-809167	-808308	1
MKI67	-992351	30123	0	26633	H3K9me2	-809167	-808308	1
MKI67	-992351	30123	0	26633	H3K27me3	-173917	-173008	2
MKI67	-992351	30123	0	26633	H3K9me2	-173917	-173008	2
MKI67	-992351	30123	0	26633	H3K9me2	-121767	-120478	3
MKI67	-992351	30123	0	26633	H3K27me3	-121317	-120478	3
MLL1	-31995	78323	0	77919	H3K27me3	-2207	-218	1
MLL1	-31995	78323	0	77919	H3K9me2	-1907	-748	1
MXI1	-55307	68708	0	65304	H3K9me2	-36	1413	1
MXI1	-55307	68708	0	65304	H3K27me3	624	2323	1
MXI1	-55307	68708	0	65304	H3K27me3	2534	3393	2
MXI1	-55307	68708	0	65304	H3K9me2	2534	3393	2
MYH6	-4117	27294	0	24647	H3K27me3	-806	393	1
MYH6	-4117	27294	0	24647	H3K9me2	-806	303	1
MYL2	-71282	7077	0	5875	H3K9me2	-66581	-65622	1
MYL2	-71282	7077	0	5875	H3K27me3	-66261	-65422	1
MYL2	-71282	7077	0	5875	H3K9me2	-28931	-28272	2
MYL2	-71282	7077	0	5875	H3K27me3	-28681	-26922	2
MYL2	-71282	7077	0	5875	H3K27me3	5769	7028	3
MYL2	-71282	7077	0	5875	H3K9me2	5769	6978	3
MYL7	-2041	20565	0	2145	H3K27me3	-525	2284	1
MYL7	-2041	20565	0	2145	H3K9me2	1375	3134	1
MYLIP	-122031	117727	0	22198	H3K9me2	80040	81049	1
MYLIP	-122031	117727	0	22198	H3K27me3	80240	81049	1
MYOD1	-66313	21060	0	2613	H3K27me3	-59842	-58933	1
MYOD1	-66313	21060	0	2613	H3K9me2	-59842	-59083	1
MYOD1	-66313	21060	0	2613	H3K27me3	-17692	-16733	2
MYOD1	-66313	21060	0	2613	H3K9me2	-17692	-16633	2
MYOD1	-66313	21060	0	2613	H3K27me3	-5622	-4833	3
MYOD1	-66313	21060	0	2613	H3K9me2	-5592	-4833	3
MYST4	-51307	176718	0	172279	H3K9me2	4	1943	1
MYST4	-51307	176718	0	172279	H3K27me3	594	2393	1
NAP1L1	-178445	25669	0	17525	H3K9me2	-158964	-158155	1
NAP1L1	-178445	25669	0	17525	H3K27me3	-158914	-158155	1
NAP1L1	-178445	25669	0	17525	H3K27me3	-39454	-38805	2
NAP1L1	-178445	25669	0	17525	H3K9me2	-39454	-38805	2
NES	-17721	16438	0	9358	H3K27me3	-14660	-13651	1
NES	-17721	16438	0	9358	H3K9me2	-14660	-13651	1
NES	-17721	16438	0	9358	H3K9me2	6690	11909	2
NES	-17721	16438	0	9358	H3K27me3	6790	11799	2
NID1	-44104	152718	0	74573	H3K9me2	91087	91956	1
NID1	-44104	152718	0	74573	H3K27me3	91097	91856	1
NKX2-5	-75526	49044	0	2900	H3K27me3	-51456	-50847	1
NKX2-5	-75526	49044	0	2900	H3K9me2	-51456	-50847	1
NOTCH1	-77446	58421	0	45613	H3K9me2	-57559	-56450	1
NOTCH1	-77446	58421	0	45613	H3K27me3	-57459	-56440	1
NOTCH1	-77446	58421	0	45613	H3K27me3	-27809	-27060	2
NOTCH1	-77446	58421	0	45613	H3K9me2	-27809	-27060	2
NOTCH1	-77446	58421	0	45613	H3K27me3	-22379	-21750	3
NOTCH1	-77446	58421	0	45613	H3K9me2	-22379	-21000	3
NOTCH1	-77446	58421	0	45613	H3K9me2	-16309	-14850	4
NOTCH1	-77446	58421	0	45613	H3K27me3	-16109	-14850	4
NOTCH1	-77446	58421	0	45613	H3K9me2	-13809	-12500	5
NOTCH1	-77446	58421	0	45613	H3K27me3	-12009	-11300	5
NOTCH3	-16918	106247	0	45959	H3K27me3	437	1396	1
NOTCH3	-16918	106247	0	45959	H3K9me2	487	1396	1
NOTCH3	-16918	106247	0	45959	H3K27me3	44087	45286	2
NOTCH3	-16918	106247	0	45959	H3K9me2	44087	45286	2
NPAS3	-97662	930305	0	820397	H3K27me3	845689	846798	1
NPAS3	-97662	930305	0	820397	H3K9me2	845689	846798	1
ODC1	-70218	18699	0	6629	H3K27me3	-55677	-54318	1
ODC1	-70218	18699	0	6629	H3K9me2	-54977	-54318	1
ODC1	-70218	18699	0	6629	H3K27me3	-18947	-18268	2
ODC1	-70218	18699	0	6629	H3K9me2	-18947	-18218	2
ODC1	-70218	18699	0	6629	H3K9me2	9323	10582	3
ODC1	-70218	18699	0	6629	H3K27me3	9423	10082	3
ODZ4	-2013176	740890	0	697917	H3K9me2	237045	238114	1
ODZ4	-2013176	740890	0	697917	H3K27me3	237055	238064	1
ODZ4	-2013176	740890	0	697917	H3K27me3	279655	280464	2
ODZ4	-2013176	740890	0	697917	H3K9me2	279655	280514	2
ODZ4	-2013176	740890	0	697917	H3K9me2	313155	314564	3
ODZ4	-2013176	740890	0	697917	H3K27me3	314905	315564	3
ODZ4	-2013176	740890	0	697917	H3K9me2	474505	475564	4
ODZ4	-2013176	740890	0	697917	H3K27me3	474905	475564	4
ODZ4	-2013176	740890	0	697917	H3K27me3	549005	549914	5
ODZ4	-2013176	740890	0	697917	H3K9me2	549005	549914	5
ODZ4	-2013176	740890	0	697917	H3K27me3	641345	642114	6
ODZ4	-2013176	740890	0	697917	H3K9me2	641345	642214	6
P2RX4	-16125	25631	0	21487	H3K27me3	8256	8945	1
P2RX4	-16125	25631	0	21487	H3K9me2	8256	8995	1
PAX2	-181120	173725	0	78633	H3K27me3	-179079	-178420	1
PAX2	-181120	173725	0	78633	H3K9me2	-179079	-178420	1
PAX2	-181120	173725	0	78633	H3K27me3	-173079	-169220	2
PAX2	-181120	173725	0	78633	H3K9me2	-170479	-169840	2
PAX2	-181120	173725	0	78633	H3K27me3	-167929	-167070	3
PAX2	-181120	173725	0	78633	H3K9me2	-167929	-167070	3
PAX2	-181120	173725	0	78633	H3K27me3	-117429	-115920	4
PAX2	-181120	173725	0	78633	H3K9me2	-116859	-115920	4
PAX2	-181120	173725	0	78633	H3K27me3	-76119	-75470	5
PAX2	-181120	173725	0	78633	H3K9me2	-76079	-75470	5
PAX2	-181120	173725	0	78633	H3K27me3	129721	130530	6
PAX2	-181120	173725	0	78633	H3K9me2	129721	130530	6
PAX3	-19453	680008	0	94444	H3K27me3	-12952	-11993	1
PAX3	-19453	680008	0	94444	H3K9me2	-12802	-11993	1
PAX7	-77520	162688	0	94887	H3K9me2	-75432	-73673	1
PAX7	-77520	162688	0	94887	H3K27me3	-75332	-73063	1
PAX7	-77520	162688	0	94887	H3K27me3	-72832	-72093	2
PAX7	-77520	162688	0	94887	H3K9me2	-72832	-72093	2
PAX7	-77520	162688	0	94887	H3K27me3	-67132	-66403	3
PAX7	-77520	162688	0	94887	H3K9me2	-67132	-66403	3
PAX7	-77520	162688	0	94887	H3K27me3	-58342	-57723	4
PAX7	-77520	162688	0	94887	H3K9me2	-58342	-57173	4
PAX7	-77520	162688	0	94887	H3K27me3	-49832	-48893	5
PAX7	-77520	162688	0	94887	H3K9me2	-49832	-48893	5
PAX7	-77520	162688	0	94887	H3K27me3	-44732	-43413	6
PAX7	-77520	162688	0	94887	H3K9me2	-44732	-43413	6
PAX7	-77520	162688	0	94887	H3K9me2	-23032	-22033	7
PAX7	-77520	162688	0	94887	H3K27me3	-21832	-21073	7
PAX7	-77520	162688	0	94887	H3K27me3	20218	20827	8
PAX7	-77520	162688	0	94887	H3K9me2	20218	20827	8
PAX7	-77520	162688	0	94887	H3K27me3	25968	27727	9
PAX7	-77520	162688	0	94887	H3K9me2	27018	27727	9
PAX7	-77520	162688	0	94887	H3K9me2	43268	44867	10
PAX7	-77520	162688	0	94887	H3K27me3	43418	44867	10
PAX7	-77520	162688	0	94887	H3K27me3	64268	65527	11
PAX7	-77520	162688	0	94887	H3K9me2	65968	66857	11
PAX7	-77520	162688	0	94887	H3K9me2	72068	72927	12
PAX7	-77520	162688	0	94887	H3K27me3	72168	72927	12
PAX7	-77520	162688	0	94887	H3K27me3	78518	79217	13
PAX7	-77520	162688	0	94887	H3K9me2	78518	79217	13
PAX7	-77520	162688	0	94887	H3K27me3	80168	81727	14
PAX7	-77520	162688	0	94887	H3K9me2	80168	81727	14
PAX7	-77520	162688	0	94887	H3K27me3	99268	100087	15
PAX7	-77520	162688	0	94887	H3K9me2	99268	100077	15
PAX7	-77520	162688	0	94887	H3K27me3	107968	108777	16
PAX7	-77520	162688	0	94887	H3K9me2	107968	108927	16
PAX7	-77520	162688	0	94887	H3K27me3	111918	112677	17
PAX7	-77520	162688	0	94887	H3K9me2	111918	112677	17
PAX7	-77520	162688	0	94887	H3K27me3	124018	125327	18
PAX7	-77520	162688	0	94887	H3K9me2	124018	125327	18
PAX7	-77520	162688	0	94887	H3K27me3	133818	135577	19
PAX7	-77520	162688	0	94887	H3K9me2	133818	135577	19
PAX7	-77520	162688	0	94887	H3K27me3	139868	140747	20
PAX7	-77520	162688	0	94887	H3K9me2	139868	140747	20
PBX1	-1021100	583525	0	312894	H3K27me3	-475	254	1
PBX1	-1021100	583525	0	312894	H3K9me2	-475	254	1
PBX1	-1021100	583525	0	312894	H3K27me3	205725	206384	2
PBX1	-1021100	583525	0	312894	H3K9me2	205725	206384	2
PCOLCE	-1101	10364	0	6297	H3K9me2	-1086	-177	1
PCOLCE	-1101	10364	0	6297	H3K27me3	264	1193	1
PCOLCE	-1101	10364	0	6297	H3K27me3	5364	6363	2
PCOLCE	-1101	10364	0	6297	H3K9me2	5364	6323	2
PDGFRB	-9242	60131	0	39618	H3K9me2	-631	568	1
PDGFRB	-9242	60131	0	39618	H3K27me3	-591	1918	1
PDGFRB	-9242	60131	0	39618	H3K27me3	6759	7718	2
PDGFRB	-9242	60131	0	39618	H3K9me2	7059	7718	2
PDGFRB	-9242	60131	0	39618	H3K27me3	8859	11358	3
PDGFRB	-9242	60131	0	39618	H3K9me2	8859	11358	3
PDGFRB	-9242	60131	0	39618	H3K9me2	30709	32068	4
PDGFRB	-9242	60131	0	39618	H3K27me3	30859	31918	4
PDZK1IP1	-16968	19959	0	5170	H3K27me3	-503	886	1
PDZK1IP1	-16968	19959	0	5170	H3K9me2	-323	886	1
PHF17	-57978	45510	0	35662	H3K27me3	-37787	-37098	1
PHF17	-57978	45510	0	35662	H3K9me2	-37787	-37098	1
PPP1R2	-20915	74039	0	23736	H3K27me3	39449	40208	1
PPP1R2	-20915	74039	0	23736	H3K9me2	39449	40208	1
PRDM2	-28879	900222	0	85240	H3K9me2	191102	191871	1
PRDM2	-28879	900222	0	85240	H3K27me3	191202	191871	1
PRDM2	-28879	900222	0	85240	H3K27me3	194102	194811	2
PRDM2	-28879	900222	0	85240	H3K9me2	194102	194761	2
PRDM2	-28879	900222	0	85240	H3K27me3	409852	411211	3
PRDM2	-28879	900222	0	85240	H3K9me2	409902	411411	3
PRDM2	-28879	900222	0	85240	H3K9me2	593652	594311	4
PRDM2	-28879	900222	0	85240	H3K27me3	593702	594311	4
PRDM2	-28879	900222	0	85240	H3K27me3	793402	794111	5
PRDM2	-28879	900222	0	85240	H3K9me2	793402	795311	5
PRDM2	-28879	900222	0	85240	H3K9me2	871752	872521	6
PRDM2	-28879	900222	0	85240	H3K27me3	871852	872521	6
PRNP	-347672	40905	0	28470	H3K27me3	-164491	-163582	1
PRNP	-347672	40905	0	28470	H3K9me2	-164441	-163532	1
PRNP	-347672	40905	0	28470	H3K27me3	36259	37018	2
PRNP	-347672	40905	0	28470	H3K9me2	36259	37018	2
PROX1	-590340	248392	0	48905	H3K9me2	-432458	-431499	1
PROX1	-590340	248392	0	48905	H3K27me3	-432308	-431499	1
PROX1	-590340	248392	0	48905	H3K27me3	-355308	-354519	2
PROX1	-590340	248392	0	48905	H3K9me2	-355308	-354549	2
PTCH2	-23952	28266	0	18475	H3K27me3	-801	-92	1
PTCH2	-23952	28266	0	18475	H3K9me2	-801	-192	1
PTCH2	-23952	28266	0	18475	H3K27me3	7269	8358	2
PTCH2	-23952	28266	0	18475	H3K9me2	8749	9908	2
PYCR2	-5206	30730	0	3779	H3K27me3	2965	3724	1
PYCR2	-5206	30730	0	3779	H3K9me2	3065	3724	1
PYCR2	-5206	30730	0	3779	H3K27me3	23145	23774	2
PYCR2	-5206	30730	0	3779	H3K9me2	23165	24124	2
RASGRP2	-2124	27433	0	14633	H3K27me3	6127	6986	1
RASGRP2	-2124	27433	0	14633	H3K9me2	6127	6986	1
RBM39	-16407	34447	0	33001	H3K27me3	107	816	1
RBM39	-16407	34447	0	33001	H3K9me2	207	866	1
RBPJ	-8457	142708	0	101666	H3K27me3	33134	34993	1
RBPJ	-8457	142708	0	101666	H3K9me2	33484	34293	1
RBPJ	-8457	142708	0	101666	H3K9me2	104114	104993	2
RBPJ	-8457	142708	0	101666	H3K27me3	104234	104893	2
RBPJ	-8457	142708	0	101666	H3K27me3	127324	127943	3
RBPJ	-8457	142708	0	101666	H3K9me2	127324	128043	3
RNF138	-17493	71003	0	26882	H3K9me2	378	1247	1
RNF138	-17493	71003	0	26882	H3K27me3	418	1247	1
RPL11	-90451	31722	0	3423	H3K27me3	-74778	-74019	1
RPL11	-90451	31722	0	3423	H3K9me2	-74778	-74019	1
RPL11	-90451	31722	0	3423	H3K27me3	-58278	-56919	2
RPL11	-90451	31722	0	3423	H3K9me2	-58278	-56969	2
RPL11	-90451	31722	0	3423	H3K27me3	-52228	-51269	3
RPL11	-90451	31722	0	3423	H3K9me2	-52228	-51319	3
RPL11	-90451	31722	0	3423	H3K27me3	-18968	-17719	4
RPL11	-90451	31722	0	3423	H3K9me2	-18968	-18269	4
SALL2	-20433	23546	0	17489	H3K27me3	-15764	-14225	1
SALL2	-20433	23546	0	17489	H3K9me2	-15094	-14225	1
SALL2	-20433	23546	0	17489	H3K27me3	276	985	2
SALL2	-20433	23546	0	17489	H3K9me2	276	985	2
SALL4	-158170	25401	0	18869	H3K27me3	-96119	-95400	1
SALL4	-158170	25401	0	18869	H3K9me2	-96119	-95400	1
SCOTIN	-6402	19305	0	19139	H3K27me3	129	1078	1
SCOTIN	-6402	19305	0	19139	H3K9me2	129	1828	1
SCOTIN	-6402	19305	0	19139	H3K27me3	13749	15078	2
SCOTIN	-6402	19305	0	19139	H3K9me2	14049	15078	2
SELPLG	-12006	30075	0	11881	H3K27me3	-425	384	1
SELPLG	-12006	30075	0	11881	H3K9me2	-375	384	1
SELPLG	-12006	30075	0	11881	H3K27me3	10925	11934	2
SELPLG	-12006	30075	0	11881	H3K9me2	11265	11984	2
SELPLG	-12006	30075	0	11881	H3K27me3	13675	14284	3
SELPLG	-12006	30075	0	11881	H3K9me2	13675	14534	3
SERTAD1	-9589	12371	0	3361	H3K27me3	9932	10911	1
SERTAD1	-9589	12371	0	3361	H3K9me2	9932	10941	1
SOCS3	-17695	95681	0	3083	H3K27me3	-7539	-6380	1
SOCS3	-17695	95681	0	3083	H3K9me2	-7539	-6380	1
SOCS3	-17695	95681	0	3083	H3K27me3	-2089	-430	2
SOCS3	-17695	95681	0	3083	H3K9me2	-2089	-680	2
SOCS3	-17695	95681	0	3083	H3K27me3	16461	18140	3
SOCS3	-17695	95681	0	3083	H3K9me2	16461	18140	3
SOCS3	-17695	95681	0	3083	H3K27me3	33811	35130	4
SOCS3	-17695	95681	0	3083	H3K9me2	34111	35130	4
SOCS3	-17695	95681	0	3083	H3K9me2	45011	46320	5
SOCS3	-17695	95681	0	3083	H3K27me3	46611	47290	5
SOCS3	-17695	95681	0	3083	H3K27me3	49861	50470	6
SOCS3	-17695	95681	0	3083	H3K9me2	49861	50470	6
SOCS3	-17695	95681	0	3083	H3K9me2	54361	55570	7
SOCS3	-17695	95681	0	3083	H3K27me3	54961	55570	7
SOCS3	-17695	95681	0	3083	H3K27me3	65561	66920	8
SOCS3	-17695	95681	0	3083	H3K9me2	65561	66870	8
SOCS3	-17695	95681	0	3083	H3K9me2	82661	83440	9
SOCS3	-17695	95681	0	3083	H3K27me3	82761	83440	9
SOCS3	-17695	95681	0	3083	H3K9me2	86611	88470	10
SOCS3	-17695	95681	0	3083	H3K27me3	87211	88470	10
SOCS3	-17695	95681	0	3083	H3K27me3	90361	91120	11
SOCS3	-17695	95681	0	3083	H3K9me2	90361	91140	11
SOCS3	-17695	95681	0	3083	H3K27me3	92961	94180	12
SOCS3	-17695	95681	0	3083	H3K9me2	92961	94120	12
SPRY1	-60885	74214	0	4621	H3K27me3	-43594	-42985	1
SPRY1	-60885	74214	0	4621	H3K9me2	-43594	-42735	1
STXBP1	-29099	62721	0	59164	H3K27me3	-22419	-21060	1
STXBP1	-29099	62721	0	59164	H3K9me2	-21319	-20100	1
TAL1	-16628	29196	0	12228	H3K27me3	13173	14032	1
TAL1	-16628	29196	0	12228	H3K9me2	13273	13982	1
TAL1	-16628	29196	0	12228	H3K9me2	19473	20502	2
TAL1	-16628	29196	0	12228	H3K27me3	19973	20882	2
TBX3	-2270	133070	0	13932	H3K27me3	106531	107460	1
TBX3	-2270	133070	0	13932	H3K9me2	106531	107460	1
TCEA3	-3071	38089	0	26918	H3K27me3	9560	10599	1
TCEA3	-3071	38089	0	26918	H3K9me2	9560	10599	1
TCF3	-52158	172208	0	162576	H3K9me2	-36912	-36013	1
TCF3	-52158	172208	0	162576	H3K27me3	-36862	-36013	1
TCF3	-52158	172208	0	162576	H3K27me3	109838	110997	2
TCF3	-52158	172208	0	162576	H3K9me2	109888	110797	2
TCFAP2C	-39876	86206	0	8995	H3K27me3	-29745	-28896	1
TCFAP2C	-39876	86206	0	8995	H3K9me2	-29655	-28896	1
TCFAP2C	-39876	86206	0	8995	H3K27me3	30505	31604	2
TCFAP2C	-39876	86206	0	8995	H3K9me2	30505	31604	2
TCFAP2C	-39876	86206	0	8995	H3K9me2	34845	35754	3
TCFAP2C	-39876	86206	0	8995	H3K27me3	35095	36004	3
TCFAP2C	-39876	86206	0	8995	H3K27me3	36445	37254	4
TCFAP2C	-39876	86206	0	8995	H3K9me2	36445	37254	4
TCFCP2L1	-18483	206116	0	57223	H3K27me3	70968	71797	1
TCFCP2L1	-18483	206116	0	57223	H3K9me2	70968	71847	1
TCFCP2L1	-18483	206116	0	57223	H3K9me2	98228	98997	2
TCFCP2L1	-18483	206116	0	57223	H3K27me3	98288	98947	2
TCFCP2L1	-18483	206116	0	57223	H3K27me3	146938	147547	3
TCFCP2L1	-18483	206116	0	57223	H3K9me2	146938	147547	3
TCFCP2L1	-18483	206116	0	57223	H3K27me3	150598	151297	4
TCFCP2L1	-18483	206116	0	57223	H3K9me2	150598	151247	4
TCFCP2L1	-18483	206116	0	57223	H3K27me3	192538	193397	5
TCFCP2L1	-18483	206116	0	57223	H3K9me2	192538	193397	5
TCL1	-107161	15718	0	5956	H3K27me3	-52792	-51683	1
TCL1	-107161	15718	0	5956	H3K9me2	-52792	-51583	1
TEAD2	-3903	17879	0	17866	H3K27me3	-372	1387	1
TEAD2	-3903	17879	0	17866	H3K9me2	58	1737	1
TFRC	-101807	35840	0	23769	H3K27me3	-97906	-97247	1
TFRC	-101807	35840	0	23769	H3K9me2	-97906	-96997	1
TFRC	-101807	35840	0	23769	H3K27me3	-89496	-88397	2
TFRC	-101807	35840	0	23769	H3K9me2	-89356	-88397	2
TFRC	-101807	35840	0	23769	H3K9me2	-79806	-78947	3
TFRC	-101807	35840	0	23769	H3K27me3	-79536	-78897	3
TFRC	-101807	35840	0	23769	H3K27me3	-40706	-40097	4
TFRC	-101807	35840	0	23769	H3K9me2	-40706	-40097	4
TFRC	-101807	35840	0	23769	H3K27me3	-356	553	5
TFRC	-101807	35840	0	23769	H3K9me2	-306	553	5
TFRC	-101807	35840	0	23769	H3K27me3	28094	28953	6
TFRC	-101807	35840	0	23769	H3K9me2	28094	28853	6
TFRC	-101807	35840	0	23769	H3K27me3	32444	33103	7
TFRC	-101807	35840	0	23769	H3K9me2	32444	33153	7
TICAM1	-2259	15628	0	7241	H3K27me3	3708	5267	1
TICAM1	-2259	15628	0	7241	H3K9me2	4358	5717	1
TIE1	-37426	32378	0	18658	H3K9me2	-310	309	1
TIE1	-37426	32378	0	18658	H3K27me3	690	1299	1
TIE1	-37426	32378	0	18658	H3K27me3	8190	11499	2
TIE1	-37426	32378	0	18658	H3K9me2	8190	9049	2
TIE1	-37426	32378	0	18658	H3K27me3	23740	24499	3
TIE1	-37426	32378	0	18658	H3K9me2	23990	24599	3
TIE1	-37426	32378	0	18658	H3K27me3	31240	32309	4
TIE1	-37426	32378	0	18658	H3K9me2	31240	32309	4
TIMP3	-252084	239441	0	49093	H3K27me3	897	2206	1
TIMP3	-252084	239441	0	49093	H3K9me2	1017	2506	1
TIMP3	-252084	239441	0	49093	H3K27me3	163147	163866	2
TIMP3	-252084	239441	0	49093	H3K9me2	163147	163956	2
TNFRSF1B	-22106	51875	0	34502	H3K27me3	-20495	-19486	1
TNFRSF1B	-22106	51875	0	34502	H3K9me2	-20245	-19486	1
TNFRSF1B	-22106	51875	0	34502	H3K27me3	28605	30064	2
TNFRSF1B	-22106	51875	0	34502	H3K9me2	28655	29964	2
TOB1	-55678	26144	0	4041	H3K27me3	-36417	-35408	1
TOB1	-55678	26144	0	4041	H3K9me2	-36417	-35508	1
TOB1	-55678	26144	0	4041	H3K27me3	20083	20792	2
TOB1	-55678	26144	0	4041	H3K9me2	20133	21232	2
TPM1	-168923	73729	0	26620	H3K9me2	-104591	-103832	1
TPM1	-168923	73729	0	26620	H3K27me3	-103441	-102782	1
TPM1	-168923	73729	0	26620	H3K27me3	35459	36168	2
TPM1	-168923	73729	0	26620	H3K9me2	35459	36828	2
TPM2	-8130	9663	0	8676	H3K27me3	3593	4552	1
TPM2	-8130	9663	0	8676	H3K9me2	3593	4702	1
TRIM13	-42908	7663	0	6149	H3K27me3	-42907	-42288	1
TRIM13	-42908	7663	0	6149	H3K9me2	-42907	-42288	1
TRIP6	-318	7074	0	4342	H3K27me3	-296	1633	1
TRIP6	-318	7074	0	4342	H3K9me2	-296	413	1
TSC22D1	-163491	116991	0	91940	H3K27me3	-2020	-561	1
TSC22D1	-163491	116991	0	91940	H3K9me2	-2020	-561	1
TSC22D1	-163491	116991	0	91940	H3K9me2	89580	90439	2
TSC22D1	-163491	116991	0	91940	H3K27me3	89630	90389	2
TSC22D3	-77506	124383	0	60994	H3K9me2	-65857	-63088	1
TSC22D3	-77506	124383	0	60994	H3K27me3	-65247	-63898	1
TSC22D3	-77506	124383	0	60994	H3K9me2	56693	58802	2
TSC22D3	-77506	124383	0	60994	H3K27me3	57693	58802	2
TSC22D3	-77506	124383	0	60994	H3K9me2	63143	64342	3
TSC22D3	-77506	124383	0	60994	H3K27me3	63643	64342	3
TSC22D3	-77506	124383	0	60994	H3K9me2	88543	89852	4
TSC22D3	-77506	124383	0	60994	H3K27me3	88793	89702	4
TSC22D3	-77506	124383	0	60994	H3K9me2	123293	123922	5
TSC22D3	-77506	124383	0	60994	H3K27me3	123303	123922	5
UBE1L	-3299	8659	0	8489	H3K9me2	4962	5671	1
UBE1L	-3299	8659	0	8489	H3K27me3	5012	5671	1
ULK1	-18989	29466	0	25592	H3K27me3	13236	13845	1
ULK1	-18989	29466	0	25592	H3K9me2	13236	13845	1
USP2	-18442	34821	0	28606	H3K27me3	4999	6308	1
USP2	-18442	34821	0	28606	H3K9me2	5249	5858	1
USP2	-18442	34821	0	28606	H3K27me3	17449	18658	2
USP2	-18442	34821	0	28606	H3K9me2	17939	19558	2
USP9X	-132961	131039	0	101830	H3K27me3	-32370	-31761	1
USP9X	-132961	131039	0	101830	H3K9me2	-32370	-31711	1
VWF	-58208	157740	0	133714	H3K27me3	47722	48431	1
VWF	-58208	157740	0	133714	H3K9me2	47722	48431	1
VWF	-58208	157740	0	133714	H3K27me3	75172	75831	2
VWF	-58208	157740	0	133714	H3K9me2	75172	75831	2
WBP7	-955	20764	0	19871	H3K9me2	-906	-167	1
WBP7	-955	20764	0	19871	H3K27me3	-816	-167	1
WBP7	-955	20764	0	19871	H3K27me3	12684	14893	2
WBP7	-955	20764	0	19871	H3K9me2	12684	14893	2
WDR45	-149	6322	0	5952	H3K27me3	-148	1291	1
WDR45	-149	6322	0	5952	H3K9me2	552	1291	1
WNT3A	-16179	62565	0	42715	H3K27me3	13385	13994	1
WNT3A	-16179	62565	0	42715	H3K9me2	13485	14094	1
WNT3A	-16179	62565	0	42715	H3K27me3	16735	17494	2
WNT3A	-16179	62565	0	42715	H3K9me2	16735	17394	2
WNT3A	-16179	62565	0	42715	H3K9me2	44085	44894	3
WNT3A	-16179	62565	0	42715	H3K27me3	44135	44844	3
WNT3A	-16179	62565	0	42715	H3K27me3	54775	55594	4
WNT3A	-16179	62565	0	42715	H3K9me2	54775	55594	4
WNT3A	-16179	62565	0	42715	H3K9me2	61295	62254	5
WNT3A	-16179	62565	0	42715	H3K27me3	61645	62254	5
WNT4	-228940	42068	0	19144	H3K9me2	-202649	-199590	1
WNT4	-228940	42068	0	19144	H3K27me3	-202479	-201240	1
WNT4	-228940	42068	0	19144	H3K27me3	-195099	-194280	2
WNT4	-228940	42068	0	19144	H3K9me2	-194899	-194280	2
WNT4	-228940	42068	0	19144	H3K27me3	-147009	-146040	3
WNT4	-228940	42068	0	19144	H3K9me2	-147009	-145840	3
WNT4	-228940	42068	0	19144	H3K27me3	-144549	-143940	4
WNT4	-228940	42068	0	19144	H3K9me2	-144549	-143790	4
WNT4	-228940	42068	0	19144	H3K9me2	-141949	-139840	5
WNT4	-228940	42068	0	19144	H3K27me3	-141849	-140740	5
WNT4	-228940	42068	0	19144	H3K27me3	-121099	-120140	6
WNT4	-228940	42068	0	19144	H3K9me2	-121099	-119990	6
WNT4	-228940	42068	0	19144	H3K27me3	-118399	-116290	7
WNT4	-228940	42068	0	19144	H3K9me2	-117859	-116040	7
WNT4	-228940	42068	0	19144	H3K27me3	-100889	-99690	8
