Gene	TiledRegionStart	TiledRegionStop	GeneStart	GeneStop	Mark	RegionStart	RegionStop	PairID
GLI2	-361846	368451	0	219558	H3K4me3	37677	38586	9
GLI2	-361846	368451	0	219558	H3K27me3	37777	38536	10
GLI2	-361846	368451	0	219558	H3K27me3	48327	49466	10
GLI2	-361846	368451	0	219558	H3K4me3	48327	49466	11
GLI2	-361846	368451	0	219558	H3K27me3	84027	84836	11
GLI2	-361846	368451	0	219558	H3K4me3	84027	84836	12
GLI2	-361846	368451	0	219558	H3K27me3	157427	158186	12
GLI2	-361846	368451	0	219558	H3K4me3	157427	158186	13
GLI2	-361846	368451	0	219558	H3K27me3	179527	180236	13
GLI2	-361846	368451	0	219558	H3K4me3	179577	180486	14
GLI2	-361846	368451	0	219558	H3K27me3	181027	182086	14
GLI2	-361846	368451	0	219558	H3K4me3	181127	182166	15
GLI2	-361846	368451	0	219558	H3K27me3	197427	198286	15
GLI2	-361846	368451	0	219558	H3K4me3	197427	198286	16
GPI1	-6452	33615	0	28104	H3K27me3	2865	3594	0
GPI1	-6452	33615	0	28104	H3K4me3	2865	3594	1
H2-AA	-18096	18361	0	5020	H3K27me3	-11797	-10638	0
H2-AA	-18096	18361	0	5020	H3K4me3	-11797	-10638	1
H2-AB1	-17332	19511	0	6170	H3K27me3	-3831	-3222	0
H2-AB1	-17332	19511	0	6170	H3K4me3	-3831	-3222	1
HDAC1	-5712	26671	0	26542	H3K4me3	-299	1070	0
HDAC1	-5712	26671	0	26542	H3K27me3	121	1070	1
HDAC5	-18710	36091	0	34425	H3K4me3	-15319	-14420	0
HDAC5	-18710	36091	0	34425	H3K27me3	-15129	-14370	1
HDAC5	-18710	36091	0	34425	H3K27me3	9371	10020	1
HDAC5	-18710	36091	0	34425	H3K4me3	9371	12130	2
HEYL	-17349	49355	0	16314	H3K27me3	-5898	-4989	0
HEYL	-17349	49355	0	16314	H3K4me3	-5898	-4889	1
HEYL	-17349	49355	0	16314	H3K4me3	-1098	-89	1
HEYL	-17349	49355	0	16314	H3K27me3	-998	-259	2
HEYL	-17349	49355	0	16314	H3K27me3	30352	31161	2
HEYL	-17349	49355	0	16314	H3K4me3	30352	31161	3
ID1	-48328	17899	0	1136	H3K27me3	-9537	-8848	0
ID1	-48328	17899	0	1136	H3K4me3	-9537	-8798	1
ID1	-48328	17899	0	1136	H3K27me3	-6697	-5998	1
ID1	-48328	17899	0	1136	H3K4me3	-6697	-5948	2
ID2	-568240	36371	0	2269	H3K27me3	-127279	-126370	0
ID2	-568240	36371	0	2269	H3K4me3	-127279	-126420	1
ID3	-90451	28572	0	1565	H3K27me3	6668	7327	0
ID3	-90451	28572	0	1565	H3K4me3	6668	7727	1
IFITM3	-5068	40926	0	1154	H3K27me3	38926	39535	0
IFITM3	-5068	40926	0	1154	H3K4me3	38926	39685	1
IGTP	-9358	36495	0	8035	H3K27me3	1943	2652	0
IGTP	-9358	36495	0	8035	H3K4me3	1943	2652	1
IL4	-12659	14421	0	6197	H3K4me3	-12099	-11180	0
IL4	-12659	14421	0	6197	H3K27me3	-11999	-11180	1
IL4	-12659	14421	0	6197	H3K27me3	-9149	-7950	1
IL4	-12659	14421	0	6197	H3K4me3	-9099	-7950	2
IL6ST	-27499	58686	0	42732	H3K4me3	50572	51301	0
IL6ST	-27499	58686	0	42732	H3K27me3	50642	51501	1
INHBB	-48061	368629	0	6783	H3K27me3	-29794	-28935	0
INHBB	-48061	368629	0	6783	H3K4me3	-29794	-28935	1
INHBB	-48061	368629	0	6783	H3K27me3	-24944	-24285	1
INHBB	-48061	368629	0	6783	H3K4me3	-24944	-24285	2
INHBB	-48061	368629	0	6783	H3K4me3	-1094	865	2
INHBB	-48061	368629	0	6783	H3K27me3	-394	865	3
INHBB	-48061	368629	0	6783	H3K27me3	6756	7615	3
IRF6	-22861	20530	0	18924	H3K4me3	300	1509	1
IRF6	-22861	20530	0	18924	H3K27me3	500	1359	1
ISL1	-543735	155480	0	11407	H3K27me3	-472620	-472001	1
ISL1	-543735	155480	0	11407	H3K4me3	-472620	-472001	1
ISL1	-543735	155480	0	11407	H3K27me3	-400870	-400161	2
ISL1	-543735	155480	0	11407	H3K4me3	-400870	-400161	2
JARID2	-450454	191176	0	190078	H3K27me3	-311713	-310354	1
JARID2	-450454	191176	0	190078	H3K4me3	-311713	-310554	1
JARID2	-450454	191176	0	190078	H3K27me3	-123293	-122654	2
JARID2	-450454	191176	0	190078	H3K4me3	-123293	-122654	2
JARID2	-450454	191176	0	190078	H3K27me3	-118193	-117104	3
JARID2	-450454	191176	0	190078	H3K4me3	-118193	-117104	3
JMJD1A	-75291	50995	0	43528	H3K4me3	-1005	854	1
JMJD1A	-75291	50995	0	43528	H3K27me3	-605	754	1
KLC4	-1104	15708	0	14513	H3K27me3	5028	5937	1
KLC4	-1104	15708	0	14513	H3K4me3	5278	5937	1
KLF2	-13720	21966	0	2316	H3K27me3	10881	11680	1
KLF2	-13720	21966	0	2316	H3K4me3	10881	11880	1
KLF4	-1207539	141254	0	5201	H3K27me3	-131776	-131117	1
KLF4	-1207539	141254	0	5201	H3K4me3	-131776	-131167	1
KLF4	-1207539	141254	0	5201	H3K27me3	-76626	-75937	2
KLF4	-1207539	141254	0	5201	H3K4me3	-76626	-75937	2
KLF4	-1207539	141254	0	5201	H3K4me3	274	3283	3
KLF4	-1207539	141254	0	5201	H3K27me3	724	2883	3
KLF4	-1207539	141254	0	5201	H3K27me3	46124	47123	4
KLF4	-1207539	141254	0	5201	H3K4me3	46124	47123	4
KLF4	-1207539	141254	0	5201	H3K27me3	48624	49283	5
KLF4	-1207539	141254	0	5201	H3K4me3	48624	49283	5
KLF9	-697556	67505	0	25685	H3K4me3	-6965	-4906	1
KLF9	-697556	67505	0	25685	H3K27me3	-6665	-5406	1
LEFTY1	-26951	7479	0	3362	H3K4me3	6045	7444	1
LEFTY1	-26951	7479	0	3362	H3K27me3	6635	7394	1
LEPREL2	-757	17412	0	16592	H3K27me3	16542	17411	1
LEPREL2	-757	17412	0	16592	H3K4me3	16542	17411	1
MAGED1	-66031	124987	0	6600	H3K27me3	-1253	2456	1
MAGED1	-66031	124987	0	6600	H3K4me3	-1253	4306	1
MAGED1	-66031	124987	0	6600	H3K27me3	50547	51296	2
MAGED1	-66031	124987	0	6600	H3K4me3	50547	51296	2
MCAM	-14258	14591	0	8053	H3K4me3	4303	7312	1
MCAM	-14258	14591	0	8053	H3K27me3	5003	7062	1
MEF2C	-1707038	387619	0	159754	H3K27me3	217013	217622	1
MEF2C	-1707038	387619	0	159754	H3K4me3	217013	217622	1
MEF2C	-1707038	387619	0	159754	H3K4me3	227113	227872	2
MEF2C	-1707038	387619	0	159754	H3K27me3	227163	228022	2
MEIS1	-608081	1064835	0	138252	H3K27me3	440415	441164	1
MEIS1	-608081	1064835	0	138252	H3K4me3	440415	441164	1
MKI67	-992351	30123	0	26633	H3K27me3	-938267	-937508	1
MKI67	-992351	30123	0	26633	H3K4me3	-938267	-937508	1
MKI67	-992351	30123	0	26633	H3K27me3	-173917	-173008	2
MKI67	-992351	30123	0	26633	H3K4me3	-173917	-173008	2
MKI67	-992351	30123	0	26633	H3K27me3	-121317	-120478	3
MKI67	-992351	30123	0	26633	H3K4me3	-121167	-120478	3
MLL1	-31995	78323	0	77919	H3K4me3	-2357	42	1
MLL1	-31995	78323	0	77919	H3K27me3	-2207	-218	1
MLL1	-31995	78323	0	77919	H3K4me3	243	1652	2
MLL1	-31995	78323	0	77919	H3K27me3	343	1652	2
MRAS	-19532	78181	0	48735	H3K27me3	19411	20170	1
MRAS	-19532	78181	0	48735	H3K4me3	19511	20170	1
MTF2	-78709	55905	0	43262	H3K27me3	-63698	-62799	1
MTF2	-78709	55905	0	43262	H3K4me3	-63698	-62799	1
MXI1	-55307	68708	0	65304	H3K27me3	-51486	-49077	1
MXI1	-55307	68708	0	65304	H3K4me3	-51036	-49077	1
MXI1	-55307	68708	0	65304	H3K4me3	-186	2323	2
MXI1	-55307	68708	0	65304	H3K27me3	624	2323	2
MXI1	-55307	68708	0	65304	H3K27me3	2534	3393	3
MXI1	-55307	68708	0	65304	H3K4me3	2534	3923	3
MXI1	-55307	68708	0	65304	H3K4me3	18664	20123	4
MXI1	-55307	68708	0	65304	H3K27me3	18874	20123	4
MYH6	-4117	27294	0	24647	H3K27me3	-806	393	1
MYH6	-4117	27294	0	24647	H3K4me3	-806	393	1
MYH6	-4117	27294	0	24647	H3K27me3	8644	10153	2
MYH6	-4117	27294	0	24647	H3K4me3	8794	10203	2
MYH6	-4117	27294	0	24647	H3K27me3	16294	17123	3
MYH6	-4117	27294	0	24647	H3K4me3	16294	17123	3
MYL2	-71282	7077	0	5875	H3K27me3	-66261	-65422	1
MYL2	-71282	7077	0	5875	H3K4me3	-66261	-65422	1
MYL2	-71282	7077	0	5875	H3K27me3	-61951	-61122	2
MYL2	-71282	7077	0	5875	H3K4me3	-61951	-61122	2
MYL2	-71282	7077	0	5875	H3K27me3	-60561	-59672	3
MYL2	-71282	7077	0	5875	H3K4me3	-60561	-59872	3
MYL2	-71282	7077	0	5875	H3K27me3	-56071	-54622	4
MYL2	-71282	7077	0	5875	H3K4me3	-55881	-54922	4
MYL2	-71282	7077	0	5875	H3K4me3	-28931	-28072	5
MYL2	-71282	7077	0	5875	H3K27me3	-28681	-26922	5
MYL2	-71282	7077	0	5875	H3K27me3	-24661	-23872	6
MYL2	-71282	7077	0	5875	H3K4me3	-24661	-23872	6
MYL2	-71282	7077	0	5875	H3K27me3	-8231	-6022	7
MYL2	-71282	7077	0	5875	H3K4me3	-6901	-6072	7
MYL2	-71282	7077	0	5875	H3K27me3	5769	7028	8
MYL2	-71282	7077	0	5875	H3K4me3	5769	7028	8
MYL7	-2041	20565	0	2145	H3K27me3	-525	2284	1
MYL7	-2041	20565	0	2145	H3K4me3	1425	3134	1
MYLIP	-122031	117727	0	22198	H3K27me3	-112460	-111601	1
MYLIP	-122031	117727	0	22198	H3K4me3	-112460	-111601	1
MYLIP	-122031	117727	0	22198	H3K27me3	80240	81049	2
MYLIP	-122031	117727	0	22198	H3K4me3	80340	81049	2
MYOD1	-66313	21060	0	2613	H3K27me3	-59842	-58933	1
MYOD1	-66313	21060	0	2613	H3K4me3	-59542	-58933	1
MYOD1	-66313	21060	0	2613	H3K27me3	-5622	-4833	2
MYOD1	-66313	21060	0	2613	H3K4me3	-5622	-4833	2
MYST4	-51307	176718	0	172279	H3K4me3	4	2393	1
MYST4	-51307	176718	0	172279	H3K27me3	594	2393	1
MYST4	-51307	176718	0	172279	H3K27me3	69744	70393	2
MYST4	-51307	176718	0	172279	H3K4me3	69744	70543	2
NES	-17721	16438	0	9358	H3K27me3	-14660	-13651	1
NES	-17721	16438	0	9358	H3K4me3	-14660	-13651	1
NES	-17721	16438	0	9358	H3K27me3	6790	11799	2
NES	-17721	16438	0	9358	H3K4me3	6890	11349	2
NID1	-44104	152718	0	74573	H3K27me3	91097	91856	1
NID1	-44104	152718	0	74573	H3K4me3	91097	91956	1
NKX2-5	-75526	49044	0	2900	H3K4me3	-51806	-50897	1
NKX2-5	-75526	49044	0	2900	H3K27me3	-51456	-50847	1
NOTCH1	-77446	58421	0	45613	H3K27me3	-77409	-76490	1
NOTCH1	-77446	58421	0	45613	H3K4me3	-77409	-76350	1
NOTCH1	-77446	58421	0	45613	H3K4me3	-58109	-56550	2
NOTCH1	-77446	58421	0	45613	H3K27me3	-57459	-56440	2
NOTCH1	-77446	58421	0	45613	H3K27me3	-27809	-27060	3
NOTCH1	-77446	58421	0	45613	H3K4me3	-27809	-27060	3
NOTCH1	-77446	58421	0	45613	H3K27me3	-16109	-14850	4
NOTCH1	-77446	58421	0	45613	H3K4me3	-16109	-14850	4
NOTCH1	-77446	58421	0	45613	H3K27me3	-13709	-12600	5
NOTCH1	-77446	58421	0	45613	H3K4me3	-13559	-12600	5
NOTCH1	-77446	58421	0	45613	H3K27me3	-12009	-11300	6
NOTCH1	-77446	58421	0	45613	H3K4me3	-12009	-11300	6
NOTCH1	-77446	58421	0	45613	H3K27me3	39541	40250	7
NOTCH1	-77446	58421	0	45613	H3K4me3	39541	40150	7
NOTCH3	-16918	106247	0	45959	H3K4me3	-363	1396	1
NOTCH3	-16918	106247	0	45959	H3K27me3	437	1396	1
NOTCH3	-16918	106247	0	45959	H3K4me3	3837	4996	2
NOTCH3	-16918	106247	0	45959	H3K27me3	4157	4996	2
NOTCH3	-16918	106247	0	45959	H3K4me3	43937	45286	3
NOTCH3	-16918	106247	0	45959	H3K27me3	44087	45286	3
NPAS3	-97662	930305	0	820397	H3K27me3	659489	660398	1
NPAS3	-97662	930305	0	820397	H3K4me3	659589	660398	1
ODC1	-70218	18699	0	6629	H3K27me3	-55677	-54318	1
ODC1	-70218	18699	0	6629	H3K4me3	-55677	-54318	1
ODC1	-70218	18699	0	6629	H3K4me3	-52627	-51918	2
ODC1	-70218	18699	0	6629	H3K27me3	-52577	-51918	2
ODC1	-70218	18699	0	6629	H3K27me3	-18947	-18268	3
ODC1	-70218	18699	0	6629	H3K4me3	-18927	-18218	3
ODZ4	-2013176	740890	0	697917	H3K27me3	279655	280464	1
ODZ4	-2013176	740890	0	697917	H3K4me3	279655	280514	1
ODZ4	-2013176	740890	0	697917	H3K27me3	350105	350864	2
ODZ4	-2013176	740890	0	697917	H3K4me3	350105	350864	2
ODZ4	-2013176	740890	0	697917	H3K27me3	474905	475564	3
ODZ4	-2013176	740890	0	697917	H3K4me3	474905	475564	3
ODZ4	-2013176	740890	0	697917	H3K27me3	483395	484814	4
ODZ4	-2013176	740890	0	697917	H3K4me3	483395	484814	4
ODZ4	-2013176	740890	0	697917	H3K27me3	489915	490764	5
ODZ4	-2013176	740890	0	697917	H3K4me3	489915	490764	5
ODZ4	-2013176	740890	0	697917	H3K27me3	549005	549914	6
ODZ4	-2013176	740890	0	697917	H3K4me3	549005	549914	6
ODZ4	-2013176	740890	0	697917	H3K27me3	641345	642114	7
ODZ4	-2013176	740890	0	697917	H3K4me3	641345	642214	7
PAX2	-181120	173725	0	78633	H3K27me3	-179079	-178420	1
PAX2	-181120	173725	0	78633	H3K4me3	-179079	-178420	1
PAX2	-181120	173725	0	78633	H3K27me3	-173079	-169220	2
PAX2	-181120	173725	0	78633	H3K4me3	-172239	-171570	2
PAX2	-181120	173725	0	78633	H3K27me3	-167929	-167070	3
PAX2	-181120	173725	0	78633	H3K4me3	-167829	-167070	3
PAX2	-181120	173725	0	78633	H3K4me3	-121639	-120370	4
PAX2	-181120	173725	0	78633	H3K27me3	-121629	-120140	4
PAX2	-181120	173725	0	78633	H3K27me3	-117429	-115920	5
PAX2	-181120	173725	0	78633	H3K4me3	-116859	-115920	5
PAX2	-181120	173725	0	78633	H3K27me3	-76119	-75470	6
PAX2	-181120	173725	0	78633	H3K4me3	-76119	-75470	6
PAX2	-181120	173725	0	78633	H3K27me3	-57879	-57170	7
PAX2	-181120	173725	0	78633	H3K4me3	-57829	-57170	7
PAX2	-181120	173725	0	78633	H3K27me3	1471	5480	8
PAX2	-181120	173725	0	78633	H3K4me3	2971	4130	8
PAX2	-181120	173725	0	78633	H3K27me3	34601	36180	9
PAX2	-181120	173725	0	78633	H3K4me3	34621	36180	9
PAX2	-181120	173725	0	78633	H3K27me3	76171	77630	10
PAX2	-181120	173725	0	78633	H3K4me3	77471	78230	10
PAX2	-181120	173725	0	78633	H3K27me3	132221	132930	11
PAX2	-181120	173725	0	78633	H3K4me3	132221	132930	11
PAX3	-19453	680008	0	94444	H3K27me3	-12952	-11993	1
PAX3	-19453	680008	0	94444	H3K4me3	-12802	-11943	1
PAX7	-77520	162688	0	94887	H3K27me3	-75332	-73063	1
PAX7	-77520	162688	0	94887	H3K4me3	-75282	-73063	1
PAX7	-77520	162688	0	94887	H3K27me3	-72832	-72093	2
PAX7	-77520	162688	0	94887	H3K4me3	-72832	-72093	2
PAX7	-77520	162688	0	94887	H3K4me3	-67182	-66403	3
PAX7	-77520	162688	0	94887	H3K27me3	-67132	-66403	3
PAX7	-77520	162688	0	94887	H3K27me3	-49832	-48893	4
PAX7	-77520	162688	0	94887	H3K4me3	-49832	-48893	4
PAX7	-77520	162688	0	94887	H3K27me3	-44732	-43413	5
PAX7	-77520	162688	0	94887	H3K4me3	-44732	-43413	5
PAX7	-77520	162688	0	94887	H3K27me3	-24082	-22073	6
PAX7	-77520	162688	0	94887	H3K4me3	-23032	-22073	6
PAX7	-77520	162688	0	94887	H3K27me3	-19732	-18973	7
PAX7	-77520	162688	0	94887	H3K4me3	-19732	-18973	7
PAX7	-77520	162688	0	94887	H3K27me3	25968	27727	8
PAX7	-77520	162688	0	94887	H3K4me3	26318	27727	8
PAX7	-77520	162688	0	94887	H3K4me3	43318	44077	9
PAX7	-77520	162688	0	94887	H3K27me3	43418	44867	9
PAX7	-77520	162688	0	94887	H3K27me3	51518	52727	10
PAX7	-77520	162688	0	94887	H3K4me3	51518	52727	10
PAX7	-77520	162688	0	94887	H3K27me3	55118	56127	11
PAX7	-77520	162688	0	94887	H3K4me3	55118	56127	11
PAX7	-77520	162688	0	94887	H3K27me3	63068	63677	12
PAX7	-77520	162688	0	94887	H3K4me3	63068	63677	12
PAX7	-77520	162688	0	94887	H3K27me3	64268	65527	13
PAX7	-77520	162688	0	94887	H3K4me3	64268	65627	13
PAX7	-77520	162688	0	94887	H3K27me3	78518	79217	14
PAX7	-77520	162688	0	94887	H3K4me3	78518	79217	14
PAX7	-77520	162688	0	94887	H3K27me3	80168	81727	15
PAX7	-77520	162688	0	94887	H3K4me3	80218	81727	15
PAX7	-77520	162688	0	94887	H3K27me3	107968	108777	16
PAX7	-77520	162688	0	94887	H3K4me3	107978	108957	16
PAX7	-77520	162688	0	94887	H3K27me3	124018	125327	17
PAX7	-77520	162688	0	94887	H3K4me3	124018	125327	17
PAX7	-77520	162688	0	94887	H3K27me3	139868	140747	18
PAX7	-77520	162688	0	94887	H3K4me3	139918	140747	18
PAX7	-77520	162688	0	94887	H3K27me3	145118	145827	19
PAX7	-77520	162688	0	94887	H3K4me3	145168	146027	19
PBX1	-1021100	583525	0	312894	H3K27me3	-475	254	1
PBX1	-1021100	583525	0	312894	H3K4me3	-475	1264	1
PCOLCE	-1101	10364	0	6297	H3K4me3	-336	1193	1
PCOLCE	-1101	10364	0	6297	H3K27me3	264	1193	1
PCOLCE	-1101	10364	0	6297	H3K27me3	2064	3273	2
PCOLCE	-1101	10364	0	6297	H3K4me3	2064	3423	2
PCOLCE	-1101	10364	0	6297	H3K27me3	5364	6363	3
PCOLCE	-1101	10364	0	6297	H3K4me3	5364	6363	3
PDGFRB	-9242	60131	0	39618	H3K27me3	-591	1918	1
PDGFRB	-9242	60131	0	39618	H3K4me3	-591	1918	1
PDGFRB	-9242	60131	0	39618	H3K27me3	6759	7718	2
PDGFRB	-9242	60131	0	39618	H3K4me3	6809	7718	2
PDGFRB	-9242	60131	0	39618	H3K27me3	8859	11358	3
PDGFRB	-9242	60131	0	39618	H3K4me3	8859	10868	3
PDGFRB	-9242	60131	0	39618	H3K27me3	30859	31918	4
PDGFRB	-9242	60131	0	39618	H3K4me3	30859	32068	4
PDK1	-16514	108015	0	29402	H3K27me3	61185	61834	1
PDK1	-16514	108015	0	29402	H3K4me3	61185	61834	1
PDZK1IP1	-16968	19959	0	5170	H3K4me3	-573	836	1
PDZK1IP1	-16968	19959	0	5170	H3K27me3	-503	886	1
PHF17	-57978	45510	0	35662	H3K27me3	-37787	-37098	1
PHF17	-57978	45510	0	35662	H3K4me3	-37787	-37098	1
PHF17	-57978	45510	0	35662	H3K27me3	943	1652	2
PHF17	-57978	45510	0	35662	H3K4me3	943	1652	2
PIPOX	-37159	27804	0	13169	H3K27me3	-13756	-12317	1
PIPOX	-37159	27804	0	13169	H3K4me3	-13276	-12317	1
PLA2G1B	-12064	11744	0	8451	H3K27me3	-11983	-11064	1
PLA2G1B	-12064	11744	0	8451	H3K4me3	-11973	-11064	1
PLXDC2	-1277131	562356	0	395793	H3K27me3	-840	-31	1
PLXDC2	-1277131	562356	0	395793	H3K4me3	-840	119	1
PPIC	-46539	27170	0	11666	H3K27me3	-46500	-45841	1
PPIC	-46539	27170	0	11666	H3K4me3	-46500	-45701	1
PPP1R2	-20915	74039	0	23736	H3K27me3	39449	40208	1
PPP1R2	-20915	74039	0	23736	H3K4me3	39549	40358	1
PPP1R2	-20915	74039	0	23736	H3K27me3	41349	42058	2
PPP1R2	-20915	74039	0	23736	H3K4me3	41349	42108	2
PRDM2	-28879	900222	0	85240	H3K27me3	78702	79311	1
PRDM2	-28879	900222	0	85240	H3K4me3	78702	79311	1
PRDM2	-28879	900222	0	85240	H3K27me3	146202	146861	2
PRDM2	-28879	900222	0	85240	H3K4me3	146202	146861	2
PRDM2	-28879	900222	0	85240	H3K27me3	194102	194811	3
PRDM2	-28879	900222	0	85240	H3K4me3	194152	194911	3
PRDM2	-28879	900222	0	85240	H3K27me3	331952	332661	4
PRDM2	-28879	900222	0	85240	H3K4me3	331952	332731	4
PRDM2	-28879	900222	0	85240	H3K27me3	793402	794111	5
PRDM2	-28879	900222	0	85240	H3K4me3	793402	794111	5
PROCR	-21957	24001	0	4115	H3K27me3	-516	533	1
PROCR	-21957	24001	0	4115	H3K4me3	-516	533	1
PROCR	-21957	24001	0	4115	H3K27me3	1664	2933	2
PROCR	-21957	24001	0	4115	H3K4me3	1664	2333	2
PROX1	-590340	248392	0	48905	H3K27me3	-559358	-558229	1
PROX1	-590340	248392	0	48905	H3K4me3	-558958	-558229	1
PROX1	-590340	248392	0	48905	H3K27me3	-517008	-516049	2
PROX1	-590340	248392	0	48905	H3K4me3	-517008	-516149	2
PROX1	-590340	248392	0	48905	H3K27me3	-355308	-354519	3
PROX1	-590340	248392	0	48905	H3K4me3	-355308	-354519	3
PROX1	-590340	248392	0	48905	H3K27me3	-245658	-245029	4
PROX1	-590340	248392	0	48905	H3K4me3	-245658	-245029	4
PROX1	-590340	248392	0	48905	H3K27me3	1092	2551	5
PROX1	-590340	248392	0	48905	H3K4me3	1092	2501	5
PRUNE	-868	30974	0	28402	H3K27me3	194	943	1
PRUNE	-868	30974	0	28402	H3K4me3	194	943	1
PTCH2	-23952	28266	0	18475	H3K27me3	-801	-92	1
PTCH2	-23952	28266	0	18475	H3K4me3	-801	108	1
PTCH2	-23952	28266	0	18475	H3K27me3	7269	8358	2
PTCH2	-23952	28266	0	18475	H3K4me3	7699	8458	2
PTCH2	-23952	28266	0	18475	H3K4me3	12399	13958	3
PTCH2	-23952	28266	0	18475	H3K27me3	12999	13808	3
PTEN	-45279	380167	0	68583	H3K4me3	-2158	1051	1
PTEN	-45279	380167	0	68583	H3K27me3	-1058	-349	1
PYCR2	-5206	30730	0	3779	H3K27me3	2965	3724	1
PYCR2	-5206	30730	0	3779	H3K4me3	3065	3724	1
PYCR2	-5206	30730	0	3779	H3K27me3	23145	23774	2
PYCR2	-5206	30730	0	3779	H3K4me3	23165	23774	2
RAG1AP1	-1176	3483	0	2314	H3K4me3	-737	1572	1
RAG1AP1	-1176	3483	0	2314	H3K27me3	363	1072	1
RASGRP2	-2124	27433	0	14633	H3K27me3	-2033	-64	1
RASGRP2	-2124	27433	0	14633	H3K4me3	-2033	-64	1
RASGRP2	-2124	27433	0	14633	H3K27me3	6127	6986	2
RASGRP2	-2124	27433	0	14633	H3K4me3	6127	6986	2
RASGRP2	-2124	27433	0	14633	H3K27me3	7347	8586	3
RASGRP2	-2124	27433	0	14633	H3K4me3	7377	8586	3
RASGRP2	-2124	27433	0	14633	H3K27me3	12117	20636	4
RASGRP2	-2124	27433	0	14633	H3K4me3	15577	19736	4
RASGRP2	-2124	27433	0	14633	H3K27me3	22817	24186	5
RASGRP2	-2124	27433	0	14633	H3K4me3	22817	23886	5
RBM39	-16407	34447	0	33001	H3K4me3	-493	816	1
RBM39	-16407	34447	0	33001	H3K27me3	107	816	1
RBPJ	-8457	142708	0	101666	H3K4me3	32684	34993	1
RBPJ	-8457	142708	0	101666	H3K27me3	33134	34993	1
RBPJ	-8457	142708	0	101666	H3K27me3	127324	127943	2
RBPJ	-8457	142708	0	101666	H3K4me3	127334	127943	2
REST	-56488	26310	0	15043	H3K27me3	-56257	-55298	1
REST	-56488	26310	0	15043	H3K4me3	-56257	-55348	1
RNF138	-17493	71003	0	26882	H3K4me3	378	1777	1
RNF138	-17493	71003	0	26882	H3K27me3	418	1247	1
RPL11	-90451	31722	0	3423	H3K27me3	-74778	-74019	1
RPL11	-90451	31722	0	3423	H3K4me3	-74778	-74019	1
RPL11	-90451	31722	0	3423	H3K27me3	-58278	-56919	2
RPL11	-90451	31722	0	3423	H3K4me3	-58278	-57069	2
RPL11	-90451	31722	0	3423	H3K27me3	-52228	-51269	3
RPL11	-90451	31722	0	3423	H3K4me3	-52228	-51319	3
RPL11	-90451	31722	0	3423	H3K27me3	-31828	-31119	4
RPL11	-90451	31722	0	3423	H3K4me3	-31778	-31119	4
RPL11	-90451	31722	0	3423	H3K27me3	-18968	-17719	5
RPL11	-90451	31722	0	3423	H3K4me3	-18968	-17719	5
RPL11	-90451	31722	0	3423	H3K4me3	-278	1781	6
RPL11	-90451	31722	0	3423	H3K27me3	-178	831	6
RPL13	-4661	14958	0	2824	H3K27me3	13340	14899	1
RPL13	-4661	14958	0	2824	H3K4me3	14140	14799	1
SALL2	-20433	23546	0	17489	H3K27me3	-15764	-14225	1
SALL2	-20433	23546	0	17489	H3K4me3	-15424	-14225	1
SALL4	-158170	25401	0	18869	H3K27me3	-96119	-95400	1
SALL4	-158170	25401	0	18869	H3K4me3	-96119	-95400	1
SCOTIN	-6402	19305	0	19139	H3K27me3	129	1078	1
SCOTIN	-6402	19305	0	19139	H3K4me3	129	1228	1
SCOTIN	-6402	19305	0	19139	H3K27me3	13749	15078	2
SCOTIN	-6402	19305	0	19139	H3K4me3	14069	15078	2
SELPLG	-12006	30075	0	11881	H3K27me3	-425	384	1
SELPLG	-12006	30075	0	11881	H3K4me3	-375	234	1
SELPLG	-12006	30075	0	11881	H3K27me3	5475	6234	2
SELPLG	-12006	30075	0	11881	H3K4me3	5475	6184	2
SELPLG	-12006	30075	0	11881	H3K27me3	13675	14284	3
SELPLG	-12006	30075	0	11881	H3K4me3	13725	14534	3
SERTAD1	-9589	12371	0	3361	H3K27me3	3482	4191	1
SERTAD1	-9589	12371	0	3361	H3K4me3	3482	4191	1
SERTAD1	-9589	12371	0	3361	H3K27me3	6112	6891	2
SERTAD1	-9589	12371	0	3361	H3K4me3	6182	6841	2
SERTAD1	-9589	12371	0	3361	H3K27me3	9932	10911	3
SERTAD1	-9589	12371	0	3361	H3K4me3	9932	10911	3
SLC2A3	-49011	28964	0	14693	H3K27me3	772	1511	1
SLC2A3	-49011	28964	0	14693	H3K4me3	772	1511	1
SOCS2	-63985	92724	0	4779	H3K4me3	644	1673	1
SOCS2	-63985	92724	0	4779	H3K27me3	694	1653	1
SOCS3	-17695	95681	0	3083	H3K27me3	-7539	-6380	1
SOCS3	-17695	95681	0	3083	H3K4me3	-7539	-6380	1
SOCS3	-17695	95681	0	3083	H3K27me3	-2089	-430	2
SOCS3	-17695	95681	0	3083	H3K4me3	-2089	2970	2
SOCS3	-17695	95681	0	3083	H3K27me3	16461	18140	3
SOCS3	-17695	95681	0	3083	H3K4me3	16561	18140	3
SOCS3	-17695	95681	0	3083	H3K27me3	33811	35130	4
SOCS3	-17695	95681	0	3083	H3K4me3	33811	35130	4
SOCS3	-17695	95681	0	3083	H3K4me3	45661	47290	5
SOCS3	-17695	95681	0	3083	H3K27me3	46611	47290	5
SOCS3	-17695	95681	0	3083	H3K27me3	49861	50470	6
SOCS3	-17695	95681	0	3083	H3K4me3	49861	50520	6
